text,sense,label,ind,new_label
"if you venture again into the house in which i have met you this evening , i will dare it myself . ’","('evening', 'soir', 'tardar')",0,14,0
"supper , this evening , was of course composed of the inevitable lithodomes , of which herbert and neb picked up a plentiful supply on the beach .","('evening', 'soir', 'noche')",1,3,1
"in fact , m. bonacieux , having left his house at seven o’clock in the evening to go to the louvre , never appeared again in the rue des fossoyeurs ; the opinion of those who seemed to be best informed was that he was fed and lodged in some royal castle , at the expense of his generous eminence .","('evening', 'soir', 'noche')",1,15,1
""" but he went out every evening . ""","('evening', 'soir', 'noche')",1,6,1
""" we 'll do it this evening , "" he said .","('evening', 'soir', 'noche')",1,6,1
""" we agreed to wait for the right circumstances , "" ned land went on . "" now we 've got those circumstances . this evening we 'll be just a few miles off the coast of spain . it 'll be cloudy tonight . the wind 's blowing toward shore . you gave me your promise , professor aronnax , and i 'm counting on you . ""","('evening', 'soir', 'noche')",1,25,1
""" we 'll do it this evening at nine o'clock , "" he said . "" i 've alerted conseil . by that time captain nemo will be locked in his room and probably in bed . neither the mechanics or the crewmen will be able to see us . conseil and i will go to the central companionway . as for you , professor aronnax , you 'll stay in the library two steps away and wait for my signal . the oars , mast , and sail are in the skiff . i 've even managed to stow some provisions inside . i 've gotten hold of a monkey wrench to unscrew the nuts bolting the skiff to the nautilus 's hull . so everything 's ready . i 'll see you this evening . ""","('evening', 'soir', 'noche')",1,6,1
"has a girl of fourteen a heart large enough , vigorous enough , to hold the swelling spring of pure , full , fervid eloquence ? such was the characteristic of helen 's discourse on that , to me , memorable evening ; her spirit seemed hastening to live within a very brief span as much as many live during a protracted existence .","('evening', 'soirée', 'velar')",2,41,2
"the weather was splendid , the temperature very warm in the day time , but in the evening the sea - breezes tempered the heat of the atmosphere and procured cool nights for the inhabitants of granite house .","('evening', 'soir', 'tardar')",0,17,0
""" m. d’artagnan , of the king ’s guards , company dessessart , is expected at the palais - cardinal this evening , at eight o’clock .","('evening', 'soir', 'noche')",1,21,1
""" this very evening ? "" asked stuart .","('evening', 'soir', 'noche')",1,3,1
""" this very evening , "" returned phileas fogg . he took out and consulted a pocket almanac , and added , "" as today is wednesday , the 2nd of october , i shall be due in london in this very room of the reform club , on saturday , the 21st of december , at a quarter before nine p.m. ; or else the twenty thousand pounds , now deposited in my name at baring 's , will belong to you , in fact and in right , gentlemen . here is a cheque for the amount . ""","('evening', 'soir', 'noche')",1,3,1
""" anyhow , "" he said , "" it 's not over yet ! my first harpoon missed , that 's all ! we 'll succeed the next time , and as soon as this evening , if need be . . . ""","('evening', 'soir', 'noche')",1,35,1
"near eleven o'clock in the evening , i received a most unexpected visit from captain nemo . he asked me very graciously if i felt exhausted from our vigil the night before . i said no .","('evening', 'soir', 'noche')",1,5,1
in the evening lord de winter accompanied the supper .,"('evening', 'soir', 'noche')",1,2,1
"the commissioner of police was sitting in his office at nine o'clock one evening , when the following telegraphic dispatch was put into his hands :","('evening', 'soir', 'noche')",1,13,1
"three o'clock then sounded . the harbor pilot went down into his dinghy and rejoined a little schooner waiting for him to leeward . the furnaces were stoked ; the propeller churned the waves more swiftly ; the frigate skirted the flat , yellow coast of long island ; and at eight o'clock in the evening , after the lights of fire island had vanished into the northwest , we ran at full steam onto the dark waters of the atlantic .","('evening', 'soir', 'tardar')",0,55,0
"he had been known , in the circle of the musketeers , to win in one night three thousand pistoles ; to lose them even to the gold - embroidered belt for gala days , win all this again with the addition of a hundred louis , without his beautiful eyebrow being heightened or lowered half a line , without his hands losing their pearly hue , without his conversation , which was cheerful that evening , ceasing to be calm and agreeable .","('evening', 'soir', 'tardar')",0,75,0
"that evening the "" bonadventure "" anchored in a small bay to the north of the island , near the land , such was the depth of water there .","('evening', 'soir', 'tardar')",0,1,0
""" i rather think so ! last friday at eight o'clock in the evening , monsieur fogg came home from his club , and three - quarters of an hour afterwards we were off . ""","('evening', 'soir', 'noche')",1,13,1
""" of an evening ? ""","('evening', 'soir', 'noche')",1,3,1
""" i shall try to keep in the offing until the flood , that is to say , till about seven in the evening , and if there is still light enough i will try to enter the gulf ; if not , we must stand off and on during the night , and we will enter to - morrow at sunrise . ""","('evening', 'soir', 'tardar')",0,23,0
"then who could have enjoyed better health than these workers , and what good humor enlivened the evenings in granite house as they formed a thousand plans for the future !","('evening', 'soirée', 'velar')",2,17,2
the engineer one evening imparted to his friends a plan which he had conceived for fortifying the corral .,"('evening', 'soir', 'noche')",1,3,1
"however that might be , on this evening no fire was lighted on these yet unknown shores , which formed the entrance to the gulf , and the little vessel stood off during the night .","('evening', 'soir', 'noche')",1,7,1
"the mongolia had still sixteen hundred and fifty miles to traverse before reaching bombay , and was obliged to remain four hours at steamer point to coal up . but this delay , as it was foreseen , did not affect phileas fogg 's programme ; besides , the mongolia , instead of reaching aden on the morning of the 15th , when she was due , arrived there on the evening of the 14th , a gain of fifteen hours .","('evening', 'soir', 'tardar')",0,71,0
"he had , not the less , decided upon setting out that same evening ; and in spite of the remonstrances that had been offered to him , he persisted in having the review , hoping by setting it at defiance to conquer the disease which began to lay hold upon him .","('evening', 'soir', 'noche')",1,13,1
"kitty , who was to set out that evening for tours , was waiting in the next chamber .","('evening', 'soir', 'noche')",1,8,1
that evening the three musketeers were informed of the honor accorded them .,"('evening', 'soir', 'tardar')",0,1,0
"many a time , nevertheless , during the evening she despaired of fate and of herself . she did not invoke god , we very well know , but she had faith in the genius of evil -- that immense sovereignty which reigns in all the details of human life , and by which , as in the arabian fable , a single pomegranate seed is sufficient to reconstruct a ruined world .","('evening', 'soirée', 'velar')",2,8,2
"at 10:50 in the evening , that electric light reappeared three miles to windward of the frigate , just as clear and intense as the night before .","('evening', 'soir', 'noche')",1,4,1
"well , one evening about seven o'clock , i determined to go out in search of some adventure . i felt that this grey monstrous london of ours , with its myriads of people , its sordid sinners , and its splendid sins , as you once phrased it , must have something in store for me . i fancied a thousand things . the mere danger gave me a sense of delight . i remembered what you had said to me on that wonderful evening when we first dined together , about the search for beauty being the real secret of life .","('evening', 'soir', 'tardar')",0,3,0
"well , one evening about seven o'clock , i determined to go out in search of some adventure . i felt that this grey monstrous london of ours , with its myriads of people , its sordid sinners , and its splendid sins , as you once phrased it , must have something in store for me . i fancied a thousand things . the mere danger gave me a sense of delight . i remembered what you had said to me on that wonderful evening when we first dined together , about the search for beauty being the real secret of life .","('evening', 'soirée', 'velar')",2,85,2
"the principal chain of the vindhias was crossed by eight in the evening , and another halt was made on the northern slope , in a ruined bungalow . they had gone nearly twenty - five miles that day , and an equal distance still separated them from the station of allahabad .","('evening', 'soir', 'noche')",1,12,1
"the journey was resumed at six in the morning ; the guide hoped to reach allahabad by evening . in that case , mr . fogg would only lose a part of the forty - eight hours saved since the beginning of the tour . kiouni , resuming his rapid gait , soon descended the lower spurs of the vindhias , and towards noon they passed by the village of kallenger , on the cani , one of the branches of the ganges . the guide avoided inhabited places , thinking it safer to keep the open country , which lies along the first depressions of the basin of the great river . allahabad was now only twelve miles to the north - east . they stopped under a clump of bananas , the fruit of which , as healthy as bread and as succulent as cream , was amply partaken of and appreciated .","('evening', 'soir', 'tardar')",0,17,0
"the cetacean had rammed our frigate at about eleven o'clock in the evening . i therefore calculated on eight hours of swimming until sunrise . a strenuous task , but feasible , thanks to our relieving each other . the sea was pretty smooth and barely tired us . sometimes i tried to peer through the dense gloom , which was broken only by the phosphorescent flickers coming from our movements . i stared at the luminous ripples breaking over my hands , shimmering sheets spattered with blotches of bluish gray . it seemed as if we 'd plunged into a pool of quicksilver .","('evening', 'soir', 'noche')",1,12,1
"one evening , on the 15th of october , the conversation was prolonged later than usual .","('evening', 'soir', 'tardar')",0,1,0
""" he is beforehand with us , "" said m. de treville . "" gentlemen , i will see the king this evening ; but as to you , i do not advise you to risk doing so . ""","('evening', 'soir', 'noche')",1,22,1
""" no noise from without by which i could measure the time reached me ; i only supposed it must be seven or eight o’clock in the evening , for it was in the month of october and it was quite dark .","('evening', 'soir', 'noche')",1,27,1
""" when the hour of breakfast came , therefore , i did not hesitate to eat and drink . i had determined to make believe sup , but to eat nothing . i was forced , then , to combat the fast of the evening with the nourishment of the morning .","('evening', 'soir', 'noche')",1,44,1
""" evening came ; the ordinary events took place . during the darkness , as before , my supper was brought . then the lamp was lighted , and i sat down to table .","('evening', 'soir', 'noche')",1,1,1
""" i will go this very evening to treville , whom i will request to ask this favor for me of his brother - in - law , monsieur dessessart . ""","('evening', 'soir', 'noche')",1,6,1
"and that evening , before sleeping , the new colonists talked of their absent country ; they spoke of the terrible war which stained it with blood ; they could not doubt that the south would soon be subdued , and that the cause of the north , the cause of justice , would triumph , thanks to grant , thanks to lincoln !","('evening', 'soir', 'noche')",1,2,1
""" la chesnaye , "" said the king , "" let someone go instantly and find monsieur de la tremouille ; i wish to speak with him this evening . ""","('evening', 'soir', 'noche')",1,28,1
"i suppose you have heard the news , basil ? "" said lord henry that evening as hallward was shown into a little private room at the bristol where dinner had been laid for three .","('evening', 'soir', 'noche')",1,15,1
"but by continuing in this direction she must soon disappear behind claw cape , as the wind was from the southwest , and to watch her it would be then necessary to ascend the height of washington bay , near port balloon -- a provoking circumstance , for it was already five o'clock in the evening , and the twilight would soon make any observation extremely difficult .","('evening', 'soir', 'tardar')",0,55,0
"one of the two guardsmen was engaged that evening , and another the next , so the meeting was fixed for the day after that .","('evening', 'soir', 'noche')",1,8,1
""" yes , you had better : i always dress for the evening when mr . rochester is here . ""","('evening', 'soir', 'noche')",1,12,1
"by evening there was still no improvement in our situation . the ice stayed between 400 and 500 meters deep . it was obviously shrinking , but what a barrier still lay between us and the surface of the ocean !","('evening', 'soir', 'noche')",1,1,1
""" ’ very well , it is your own doing . till tomorrow evening , then ! ’","('evening', 'soir', 'noche')",1,13,1
""" ’ till tomorrow evening , then ! ’ replied i , allowing myself to fall , and biting the carpet with rage . ""","('evening', 'soir', 'noche')",1,4,1
in the evening he recurred to the subject of his own accord .,"('evening', 'soirée', 'velar')",3,2,2
""" when the evening came i was so weak that every time i fainted i thanked god , for i thought i was about to die . "" in the midst of one of these swoons i heard the door open .","('evening', 'soir', 'noche')",1,3,1
"porthos , in order to make a greater display , had that evening borrowed planchet .","('evening', 'soir', 'tardar')",0,12,0
"the 14th was wholly spent in arranging all our different articles . in the evening we dined with baron tramps ; the mayor of rejkiavik , and dr . hyaltalin , the first medical man of the place , being of the party . m. fridrikssen was not there . i learned afterwards that he and the governor disagreed upon some question of administration , and did not speak to each other . i therefore knew not a single word of all that was said at this semi - official dinner ; but i could not help noticing that my uncle talked the whole time .","('evening', 'soir', 'tardar')",0,14,0
"our last evening was spent in intimate conversation with m. fridrikssen , with whom i felt the liveliest sympathy ; then , after the talk , succeeded , for me , at any rate , a disturbed and restless night .","('evening', 'soirée', 'velar')",2,2,2
""" impatiently i waited for evening , when i might summon you to my presence . an unusual -- to me -- a perfectly new character i suspected was yours : i desired to search it deeper and know it better .","('evening', 'soir', 'noche')",1,5,1
""" i am going to see the play through , "" answered the lad , in a hard bitter voice . "" i am awfully sorry that i have made you waste an evening , harry . i apologize to you both . ""","('evening', 'soirée', 'velar')",2,33,2
""" herbert , "" replied the sailor sententiously , "" there is only one species of kangaroos to me , that is ' kangaroo on the spit , ' and it 's just the one we have n't got this evening ! ""","('evening', 'soir', 'tardar')",0,40,0
