text,sense,label,ind,new_label
"but at that moment a cry was heard , and a great orang , who had hidden himself in the passage , rushed into the room , pursued by neb .","('passage', 'couloir', 'corredor')",0,20,0
it is useless to say that the darkest corners of the passages were ransacked before they were obliged to give it up in despair .,"('passage', 'couloir', 'corredor')",0,11,0
the atmosphere threw off that chilly dampness which is felt after the passage of a great meteor .,"('passage', 'passage', 'pasar')",1,12,1
"at this instant the river of lava , after having broken a passage through the noble trees it devoured in its course , reached the borders of the lake .","('passage', 'passage', 'pasar')",1,12,1
"also , the sea having destroyed the partitions which pencroft had put up in certain places in the passages , the chimneys , on account of the draughts , had become scarcely habitable .","('passage', 'couloir', 'corredor')",0,18,0
"at the same time top began to run round the mouth of the well , which opened at the extremity of the interior passage .","('passage', 'couloir', 'corredor')",0,23,0
"it was sufficient to place a plate of soft iron before the magnet , which , attracted during the passage of the current , would fall back when the current was interrupted .","('passage', 'passage', 'pasar')",1,19,1
"many natural excavations situated in the upper passage were enlarged either by pick - axe or mine , and granite house thus became a general warehouse , containing all the provisions , arms , tools , and spare utensils -- in a word , all the stores of the colony .","('passage', 'couloir', 'corredor')",0,7,0
"and so we arrived at a place where the shore was much narrowed . here the sea came to lap the foot of the steep cliff , leaving a passage no wider than a couple of yards . between two boldly projecting rocks appeared the mouth of a dark tunnel .","('passage', 'passage', 'pasar')",1,29,1
"now this project was to minutely explore the interior well , the mouth of which was on a level with the passage of granite house , and which communicated with the sea , since it formerly supplied a way to the waters of the lake .","('passage', 'couloir', 'corredor')",0,21,0
"three seconds before the arrival of j. b. hobson 's letter , i no more dreamed of chasing the unicorn than of trying for the northwest passage . three seconds after reading this letter from the honorable secretary of the navy , i understood at last that my true vocation , my sole purpose in life , was to hunt down this disturbing monster and rid the world of it .","('passage', 'passage', 'pasar')",1,26,1
"the situation was indeed dangerous , but as if by magic , the nautilus seemed to glide right down the middle of these rampaging reefs . it did n't follow the exact course of the zealous and the new astrolabe , which had proved so ill - fated for captain dumont d'urville . it went more to the north , hugged the murray islands , and returned to the southwest near cumberland passage . i thought it was about to charge wholeheartedly into this opening , but it went up to the northwest , through a large number of little - known islands and islets , and steered toward tound island and the bad channel .","('passage', 'passage', 'pasar')",1,72,1
i sat down in despair . my uncle strode from side to side in the narrow passage .,"('passage', 'couloir', 'corredor')",0,16,0
"they contented themselves with spreading moss and dry leaves on the sand of the passages , and on these primitive couches the tired workers slept soundly .","('passage', 'couloir', 'corredor')",0,14,0
"the colonists even visited dark tunnels , dating from the volcanic period , still black from the passage of the fire , and penetrated into the depths of the mountain .","('passage', 'passage', 'pasar')",1,17,1
"it did not appear that the foot of man had ever before trodden these ancient passages , or that his arm had ever displaced one of these blocks , which remained as the volcano had cast them up above the waters , at the time of the submersion of the island .","('passage', 'couloir', 'corredor')",0,15,0
"sweeping over the islet , it had furiously assailed the passages , half filling them with sand , while thick beds of seaweed covered the rocks .","('passage', 'couloir', 'corredor')",0,10,0
"the colonists were again shut up in granite house , and as it was necessary to hermetically seal all the openings of the facade , only leaving a narrow passage for renewing the air , the consumption of candles was considerable .","('passage', 'passage', 'pasar')",1,29,1
the couroucous were waiting the passage of insects which served for their nourishment .,"('passage', 'passage', 'pasar')",1,5,1
"the chimneys had again become more habitable , not only because the passages were warmed by the fire , but because the partitions of wood and mud had been re - established .","('passage', 'couloir', 'corredor')",0,12,0
there the passage ended in a vast and magnificent cavern .,"('passage', 'couloir', 'corredor')",0,2,0
""" yes ; there is a sort of passage which inclines to the right . we will see about that to - morrow . let us have our supper , and go to sleep . ""","('passage', 'couloir', 'corredor')",0,8,0
"at eight in the morning a ray of daylight came to wake us up . the thousand shining surfaces of lava on the walls received it on its passage , and scattered it like a shower of sparks .","('passage', 'passage', 'pasar')",1,28,1
"during the first part of the ascent , herbert remarked on the footprints which indicated the recent passage of large animals .","('passage', 'passage', 'pasar')",1,17,1
"herbert had just thrown on an armful of dry wood , and the flame cast a bright light into the darkest parts of the passage .","('passage', 'couloir', 'corredor')",0,24,0
"the torches were now almost consumed , and as they were obliged to return by the passage to reach the summit of the plateau , it was decided to put off the work necessary for the arrangement of their new dwelling till the next day .","('passage', 'couloir', 'corredor')",0,16,0
""" after the south pole , does our captain want to tackle the north pole , then go back to the pacific by the notorious northwest passage ? ""","('passage', 'passage', 'pasar')",1,26,1
"the smoke from the fireplace was also driven back through the opening , filling the passages and rendering them uninhabitable .","('passage', 'couloir', 'corredor')",0,15,0
"it was the engineer 's intention to divide the right portion of the cavern into several rooms , preceded by an entrance passage , and to light it by means of five windows and a door , pierced in the front .","('passage', 'couloir', 'corredor')",0,22,0
"the opening among the stones and grass was then increased , thus producing a strong fall at the bottom of the passage , the overflow from which escaped by the inner well .","('passage', 'couloir', 'corredor')",0,21,0
"what cyrus harding was to do to ascertain the passage of the sun at the meridian of the island , without an instrument of any sort , herbert could not guess .","('passage', 'passage', 'pasar')",1,9,1
"for a hundred paces he maintained the speed at which he started ; but when out of sight he turned his horse to the right , made a circuit , and came back within twenty paces of a high hedge to watch the passage of the little troop . having recognized the laced hats of his companions and the golden fringe of the cardinal ’s cloak , he waited till the horsemen had turned the angle of the road , and having lost sight of them , he returned at a gallop to the inn , which was opened to him without hesitation .","('passage', 'passage', 'pasar')",1,43,1
"the sailor squeezed the reporter 's hand , for he could not make himself heard , in a way which signified "" wait ! "" then he reentered the passage .","('passage', 'couloir', 'corredor')",0,29,0
"it appeared as if this signal had been waited for ; the barking immediately came nearer , and soon a dog bounded into the passage .","('passage', 'couloir', 'corredor')",0,24,0
""" no , sir . "" the man shambled down the passage in his slippers .","('passage', 'couloir', 'corredor')",0,11,0
felton barred his passage .,"('passage', 'passage', 'pasar')",1,3,1
but what mischief had the ball committed in its passage ?,"('passage', 'passage', 'pasar')",1,9,1
"d’artagnan searched his pockets , and took from one of them the order for the passage .","('passage', 'passage', 'pasar')",1,15,1
"there was nothing to be done but to take refuge in the upper passage of granite house , and leave their dwelling to be devastated , when a deep roar was heard , followed by frightful cries !","('passage', 'couloir', 'corredor')",0,13,0
"having breakfasted , mr . fogg and his companions resumed their places in the car , and observed the varied landscape which unfolded itself as they passed along the vast prairies , the mountains lining the horizon , and the creeks , with their frothy , foaming streams . sometimes a great herd of buffaloes , massing together in the distance , seemed like a moveable dam . these innumerable multitudes of ruminating beasts often form an insurmountable obstacle to the passage of the trains ; thousands of them have been seen passing over the track for hours together , in compact ranks . the locomotive is then forced to stop and wait till the road is once more clear .","('passage', 'passage', 'pasar')",1,81,1
"but there was no getting at the place of sojourn of the future abbe ; the defiles of the chamber of aramis were as well guarded as the gardens of armida . bazin was stationed in the corridor , and barred his passage with the more intrepidity that , after many years of trial , bazin found himself near a result of which he had ever been ambitious .","('passage', 'passage', 'pasar')",1,42,1
"pencroft prepared to keep his promise by constructing a sort of raft , on which to make the passage of the mercy .","('passage', 'passage', 'pasar')",1,18,1
"pencroft soon brought the canoe to the shore by a narrow passage among the rocks , and it was agreed that they should make a trial of the boat that day by following the shore as far as the first point at which the rocks of the south ended .","('passage', 'passage', 'pasar')",1,11,1
"the preparations for our departure were not long in making , and we were soon on our way down a passage inclining two feet in seven . in an hour we had gone a mile and a quarter , and descended two thousand feet .","('passage', 'couloir', 'corredor')",0,20,0
"but amid all this he perceived , with a feeling of real joy , that the queen must have discovered the prison in which poor mme . bonacieux was explaining her devotion , and that she had freed her from that prison ; and the letter he had received from the young woman , and her passage along the road of chaillot like an apparition , were now explained .","('passage', 'passage', 'pasar')",1,56,1
""" well , then , i saw that these fissures widen under the internal pressure from within , that the wall of basalt is gradually giving way and that after a longer or shorter period it will afford a passage to the waters of the lake which fill the cavern . ""","('passage', 'passage', 'pasar')",1,39,1
""" i knew that barrymore walked about nights , and i had a mind to speak to him about it , "" said he . "" two or three times i have heard his steps in the passage , coming and going , just about the hour you name . ""","('passage', 'couloir', 'corredor')",0,37,0
"bonacieux re - entered the house , passed through the same door that had afforded a passage for the two fugitives , went up to d’artagnan ’s door , and knocked .","('passage', 'passage', 'pasar')",1,16,1
