text,ind,sense,label
"there was in all this , as may have been observed , one personage concerned , of whom , notwithstanding his precarious position , we have appeared to take but very little notice . this personage was m. bonacieux , the respectable martyr of the political and amorous intrigues which entangled themselves so nicely together at this gallant and chivalric period .",22,"('position', 'position', 'posición')",0
"d’artagnan was not so dull as not to perceive that he was one too many ; but he was not sufficiently broken into the fashions of the gay world to know how to extricate himself gallantly from a false position , like that of a man who begins to mingle with people he is scarcely acquainted with and in a conversation that does not concern him .",39,"('position', 'situation', 'situación')",1
"it was sheer bad luck . our noon sights were still lacking . if we could n't obtain them tomorrow , we would finally have to give up any hope of fixing our position .",33,"('position', 'situation', 'posición')",2
"this idea soon became so insupportable to her that at the risk of whatever terrible consequences might result to herself from it , she implored the captain to put her on shore ; but the captain , eager to escape from his false position -- placed between french and english cruisers , like the bat between the mice and the birds -- was in great haste to regain england , and positively refused to obey what he took for a woman ’s caprice , promising his passenger , who had been particularly recommended to him by the cardinal , to land her , if the sea and the french permitted him , at one of the ports of brittany , either at lorient or brest . but the wind was contrary , the sea bad ; they tacked and kept offshore .",43,"('position', 'position', 'posición')",0
"in essence , on july 20 , 1866 , the steamer governor higginson , from the calcutta & burnach steam navigation co. , encountered this moving mass five miles off the eastern shores of australia . captain baker at first thought he was in the presence of an unknown reef ; he was even about to fix its exact position when two waterspouts shot out of this inexplicable object and sprang hissing into the air some 150 feet . so , unless this reef was subject to the intermittent eruptions of a geyser , the governor higginson had fair and honest dealings with some aquatic mammal , until then unknown , that could spurt from its blowholes waterspouts mixed with air and steam .",59,"('position', 'situation', 'situación')",1
""" the fact is , one can not remain thus , with a sword hanging eternally over his head , "" said athos . "" we must extricate ourselves from this position . """,31,"('position', 'situation', 'situación')",1
"how was i to return ? there was not a trace of their footsteps or of my own , for the foot left no mark upon the granite floor . i racked my brain for a solution of this impracticable problem . one word described my position . lost !",46,"('position', 'situation', 'situación')",1
"there , on the bank , in the position in which they had been stricken by death in its most instantaneous form , lay the corpses of the five convicts !",8,"('position', 'position', 'posición')",0
"there was nothing to cool or banish love in these circumstances , though much to create despair . much too , you will think , reader , to engender jealousy : if a woman , in my position , could presume to be jealous of a woman in miss ingram 's .",37,"('position', 'position', 'posición')",0
""" that , sir , is being done right now . you can hear the pumps working . look at the needle on the pressure gauge . it indicates that the nautilus is rising , but this block of ice is rising with us , and until some obstacle halts its upward movement , our position wo n't change . """,55,"('position', 'position', 'posición')",0
"it surprised me when i first discovered that such was his intention : i had thought him a man unlikely to be influenced by motives so commonplace in his choice of a wife ; but the longer i considered the position , education , & c. , of the parties , the less i felt justified in judging and blaming either him or miss ingram for acting in conformity to ideas and principles instilled into them , doubtless , from their childhood .",40,"('position', 'position', 'posición')",0
""" it is necessary to carry a notice there to point out the position of our island and say that ayrton is here in case the scotch yacht should come to take him off .",13,"('position', 'situation', 'situación')",1
"when i consulted the chart an hour later , i saw that the nautilus 's position was marked at longitude 16 degrees 17 ' and latitude 33 degrees 22 ' , a good 150 leagues from the nearest coast . it would n't do to even dream of escaping , and i 'll let the reader decide how promptly the canadian threw a tantrum when i ventured to tell him our situation .",15,"('position', 'position', 'posición')",0
all their science and intelligence could avail them nothing in their present position .,12,"('position', 'situation', 'situación')",1
""" sir , "" captain nemo said , showing me the instruments hanging on the walls of his stateroom , "" these are the devices needed to navigate the nautilus . here , as in the lounge , i always have them before my eyes , and they indicate my position and exact heading in the midst of the ocean . you 're familiar with some of them , such as the thermometer , which gives the temperature inside the nautilus ; the barometer , which measures the heaviness of the outside air and forecasts changes in the weather ; the humidistat , which indicates the degree of dryness in the atmosphere ; the storm glass , whose mixture decomposes to foretell the arrival of tempests ; the compass , which steers my course ; the sextant , which takes the sun 's altitude and tells me my latitude ; chronometers , which allow me to calculate my longitude ; and finally , spyglasses for both day and night , enabling me to scrutinize every point of the horizon once the nautilus has risen to the surface of the waves . """,50,"('position', 'situation', 'situación')",1
""" quite right , sir . i may then depend upon this child being received as a pupil at lowood , and there being trained in conformity to her position and prospects ? """,29,"('position', 'position', 'posición')",0
"supper was rapidly devoured , and the little company housed themselves as best they could . the bed was hard , the shelter not very substantial , and our position an anxious one , at five thousand feet above the sea level . yet i slept particularly well ; it was one of the best nights i had ever had , and i did not even dream .",29,"('position', 'situation', 'situación')",1
the position in which he had left him was critical . he probably had succumbed .,1,"('position', 'position', 'posición')",0
""" certainly , "" answered the reporter , "" and nothing is easier than to place in the hut , which was captain grant 's and ayrton 's dwelling , a notice which lord glenarvan and his crew can not help finding , giving the position of our island . """,45,"('position', 'situation', 'situación')",1
"towards noon phileas fogg , having ascertained their position , called passepartout , and ordered him to go for captain speedy . it was as if the honest fellow had been commanded to unchain a tiger . he went to the poop , saying to himself , "" he will be like a madman ! """,8,"('position', 'position', 'posición')",0
"in fact , her position was terrible .",4,"('position', 'position', 'posición')",0
"was this done on purpose ? or was it a mistake ? did he want to reduce us by famine ? this seemed like going rather too far ! what ! should martha and i be victims of a position of things in which we had not the smallest interest ? it was a fact that a few years before this , whilst my uncle was working at his great classification of minerals , he was forty - eight hours without eating , and all his household were obliged to share in this scientific fast . as for me , what i remember is , that i got severe cramps in my stomach , which hardly suited the constitution of a hungry , growing lad .",39,"('position', 'situation', 'situación')",1
"at this moment the southern cross presented itself to the observer in an inverted position , the star alpha marking its base , which is nearer to the southern pole .",14,"('position', 'position', 'posición')",0
""" oh , fear nothing , madame ! "" said the young woman , clasping her hands and weeping herself at the queen ’s sorrows ; "" i am your majesty ’s , body and soul , and however far i may be from you , however inferior may be my position , i believe i have discovered a means of extricating your majesty from your trouble . """,51,"('position', 'position', 'posición')",0
"milady remained for some minutes in the same position , for she thought they might perhaps be examining her through the keyhole ; she then slowly raised her head , which had resumed its formidable expression of menace and defiance , ran to the door to listen , looked out of her window , and returning to bury herself again in her large armchair , she reflected .",8,"('position', 'position', 'posición')",0
""" if you do n't mind , professor , "" captain nemo told me , "" we 'll determine our exact position and fix the starting point of our voyage . it 's fifteen minutes before noon . i 'm going to rise to the surface of the water . """,21,"('position', 'position', 'posición')",0
