text,sense,label,ind,new_label
all their attempts were useless .,"('attempt', 'tentative', 'tentativo')",0,2,0
""" i am of neb 's opinion , "" said gideon spilett , "" but that is no reason for not attempting the adventure .","('attempt', 'tenter', 'intentar')",1,21,1
suddenly i felt a mild jolt . i realized the nautilus had come to rest on the ocean floor . my alarm increased . the canadian 's signal had n't reached me . i longed to rejoin ned land and urge him to postpone his attempt . i sensed that we were no longer navigating under normal conditions .,"('attempt', 'tentative', 'tentativo')",0,45,0
"he had resolved , therefore , to attempt the exploration of the well during the absence of his companions , and an opportunity for doing so had now presented itself .","('attempt', 'tenter', 'intentar')",1,7,1
""" would you not , in that case , pencroft , attempt the adventure ? "" asked the reporter .","('attempt', 'tenter', 'intentar')",1,11,1
""" i will attempt anything that is desired , mr . spilett , "" answered the sailor , "" and you know well that i am not a man to flinch ! ""","('attempt', 'tenter', 'intentar')",1,3,1
"anne of austria , who , in consequence of the seizure of her letter , expected reproaches , was much astonished the next day to see the king make some attempts at reconciliation with her .","('attempt', 'tentative', 'tentativo')",0,30,0
"in case of any attempt to escape , the penalty of death is to be applied .","('attempt', 'tentative', 'tentativo')",0,4,0
the governor authorized the attempt .,"('attempt', 'tentative', 'tentativo')",0,4,0
"employ them , if your check with regard to felton has not disgusted you with attempts of that kind . ""","('attempt', 'tentative', 'tentativo')",0,15,0
"it would clearly have been to the master 's advantage to carry his passengers to yokohama , since he was paid a certain sum per day ; but he would have been rash to attempt such a voyage , and it was imprudent even to attempt to reach shanghai . but john bunsby believed in the tankadere , which rode on the waves like a seagull ; and perhaps he was not wrong .","('attempt', 'tenter', 'intentar')",1,34,1
"if only they had been clothed in a way to meet it , how many excursions they would have attempted , either to the downs or to tadorn 's fens !","('attempt', 'tenter', 'intentar')",1,19,1
"as to the third , i think it would be best to place it on the islet , so as to prevent , or at all events delay , any attempt at landing .","('attempt', 'tentative', 'tentativo')",0,30,0
"the city , notwithstanding the incredible perseverance of its mayor , had attempted a sort of mutiny for a surrender ; the mayor had hanged the mutineers .","('attempt', 'tenter', 'intentar')",1,12,1
cyrus harding 's attempt would succeed .,"('attempt', 'tentative', 'tentativo')",0,3,0
"neb 's companions had watched his daring attempt with painful anxiety , and when he was out of sight , they fixed their attention on the land where their hope of safety lay , while eating some shell - fish with which the sand was strewn .","('attempt', 'tentative', 'tentativo')",0,7,0
"an incident must here be related , not only as interesting in itself , but because it was the first attempt made by the colonists to communicate with the rest of mankind .","('attempt', 'tentative', 'tentativo')",0,20,0
"then , chart in hand , we returned to the deeds of the french navigator : his voyages to circumnavigate the globe , his double attempt at the south pole , which led to his discovery of the adélie coast and the louis - philippe peninsula , finally his hydrographic surveys of the chief islands in oceania .","('attempt', 'tentative', 'tentativo')",0,25,0
""" i pardon you , "" said he , "" for the poisoning of my brother , and the assassination of his grace , lord buckingham . i pardon you for the death of poor felton ; i pardon you for the attempts upon my own person .","('attempt', 'tentative', 'tentativo')",0,42,0
"and yet , if she were a man she would attempt all this , and perhaps might succeed ; why , then , did heaven make the mistake of placing that manlike soul in that frail and delicate body ?","('attempt', 'tenter', 'intentar')",1,10,1
"once the reporter had attempted to communicate with the inhabited world by confiding to a bird a letter which contained the secret of their situation , but that was a chance on which it was impossible to reckon seriously .","('attempt', 'tenter', 'intentar')",1,4,1
