text,sense,label,ind,new_label
"had he travelled ? it was likely , for no one seemed to know the world more familiarly ; there was no spot so secluded that he did not appear to have an intimate acquaintance with it . he often corrected , with a few clear words , the thousand conjectures advanced by members of the club as to lost and unheard - of travellers , pointing out the true probabilities , and seeming as if gifted with a sort of second sight , so often did events justify his predictions . he must have travelled everywhere , at least in the spirit .","('spot', 'endroit', 'sitiar')",0,22,0
"if the convicts were hid in one spot of the island , if we knew that spot , and had only to dislodge them , i would undertake a direct attack ; but is there not occasion to fear , on the contrary , that they are sure to fire the first shot ? ""","('spot', 'endroit', 'sitiar')",0,16,0
"i took him to the rue payenne , to exactly the same spot where , a year before , at the very same hour , he had paid me the compliment i have related to you .","('spot', 'endroit', 'lugar')",1,12,1
""" my unhappy brother is starving on the moor . we can not let him perish at our very gates . the light is a signal to him that food is ready for him , and his light out yonder is to show the spot to which to bring it . ""","('spot', 'endroit', 'lugar')",1,44,1
""" whither should i go ? do you believe there is a spot on the earth which the cardinal can not reach if he takes the trouble to stretch forth his hand ?","('spot', 'endroit', 'lugar')",1,12,1
"this was plain to all , and , by cyrus harding 's orders , they reached the spot indicated by him , while the colpeos rushed fiercely through the gloom .","('spot', 'endroit', 'sitiar')",0,17,0
"at this spot milady had come out of the wood , and entered the carriage .","('spot', 'endroit', 'lugar')",1,2,1
"arrived at the spot on which grew the first beautiful trees of the forest , their foliage slightly agitated by the breeze , the stranger appeared greedily to drink in the penetrating odor which filled the atmosphere , and a long sigh escaped from his chest .","('spot', 'endroit', 'sitiar')",0,3,0
"at a league from beauvais , where the road was confined between two high banks , they fell in with eight or ten men who , taking advantage of the road being unpaved in this spot , appeared to be employed in digging holes and filling up the ruts with mud .","('spot', 'endroit', 'lugar')",1,35,1
""" the wire is broken ! "" his companions hurried forward and arrived at the spot where the lad was standing .","('spot', 'endroit', 'sitiar')",0,15,0
"soon a sort of cylindrical box , in shape like a pepper - pot , with a pointed roof , rose on the spot chosen .","('spot', 'endroit', 'sitiar')",0,23,0
"d’artagnan pursued his way . he had given his word not to watch mme . bonacieux , and if his life had depended upon the spot to which she was going or upon the person who should accompany her , d’artagnan would have returned home , since he had so promised .","('spot', 'endroit', 'lugar')",1,25,1
"d’artagnan sprang up with a bound , and at the same instant the ball from the other musket tore up the gravel on the very spot on the road where he had thrown himself with his face to the ground .","('spot', 'endroit', 'lugar')",1,25,1
"meanwhile cyrus harding ascended the crest of the eastern spur , passed red creek , and arrived at the spot where he and his companions had discovered a sulphurous spring at the time of their first exploration .","('spot', 'endroit', 'sitiar')",0,19,0
"a longer stay in this dangerous spot would have been useless imprudence . d’artagnan and his two companions turned their backs , and commenced a retreat which resembled a flight .","('spot', 'endroit', 'lugar')",1,6,1
and the sailor and spilett immediately ran at full speed towards the spot from whence the cries proceeded .,"('spot', 'endroit', 'sitiar')",0,12,0
"the bent whalebones , imprisoned in a case of ice , and covered with a thick outer layer of fat , were placed on the border of the forest at a spot where animals usually passed on their way to the lake .","('spot', 'endroit', 'sitiar')",0,31,0
