text,sense,label,ind,new_label
""" i took advantage of a moment when they left me alone ; and as i had known since morning the reason of my abduction , with the help of the sheets i let myself down from the window . then , as i believed my husband would be at home , i hastened hither . ""","('help', 'aide', 'ayudar')",0,28,0
"the host , fearful of consequences , with the help of his servants carried the wounded man into the kitchen , where some trifling attentions were bestowed upon him .","('help', 'aide', 'ayudar')",0,9,0
"passepartout was crushed ; it overwhelmed him to lose the boat by three - quarters of an hour . it was his fault , for , instead of helping his master , he had not ceased putting obstacles in his path ! and when he recalled all the incidents of the tour , when he counted up the sums expended in pure loss and on his own account , when he thought that the immense stake , added to the heavy charges of this useless journey , would completely ruin mr . fogg , he overwhelmed himself with bitter self - accusations . mr . fogg , however , did not reproach him ; and , on leaving the cunard pier , only said : "" we will consult about what is best to - morrow . come . ""","('help', 'aider', 'ayudar')",1,28,1
""" it will be you then , mr . spilett , who will help me ? ""","('help', 'aider', 'ayudar')",1,13,1
""" well , sir , it was immediately after that our own trouble came to us . and then again , sir , we were both of us very fond of sir charles , as we well might be considering all that he has done for us . to rake this up could n't help our poor master , and it 's well to go carefully when there 's a lady in the case . even the best of us ---- ""","('help', 'aider', 'ayudar')",1,54,1
"he shuddered , and for a moment he regretted that he had not told basil the true reason why he had wished to hide the picture away . basil would have helped him to resist lord henry 's influence , and the still more poisonous influences that came from his own temperament . the love that he bore him -- for it was really love-- had nothing in it that was not noble and intellectual . it was not that mere physical admiration of beauty that is born of the senses and that dies when the senses tire . it was such love as michelangelo had known , and montaigne , and winckelmann , and shakespeare himself . yes , basil could have saved him . but it was too late now . the past could always be annihilated . regret , denial , or forgetfulness could do that . but the future was inevitable . there were passions in him that would find their terrible outlet , dreams that would make the shadow of their evil real .","('help', 'aider', 'ayudar')",1,31,1
"off the falkland islands on june 30 , the frigate came in contact with a fleet of american whalers , and we learned that they had n't seen the narwhale . but one of them , the captain of the monroe , knew that ned land had shipped aboard the abraham lincoln and asked his help in hunting a baleen whale that was in sight . anxious to see ned land at work , commander farragut authorized him to make his way aboard the monroe . and the canadian had such good luck that with a right - and - left shot , he harpooned not one whale but two , striking the first straight to the heart and catching the other after a few minutes ' chase !","('help', 'aide', 'ayudar')",0,55,0
""" because i received help in the interval from another source . ""","('help', 'aide', 'ayudar')",0,4,0
""" i may not know exactly where he is , but i am quite sure that i could help the police to lay their hands on him . has it never struck you that the way to catch that man was to find out where he got his food , and so trace it to him ? ""","('help', 'aider', 'ayudar')",1,18,1
""" i will never help you in that , monsieur chevalier , "" said kitty , warmly .","('help', 'aider', 'ayudar')",1,4,1
"what ! the cardinal sets a spy upon a gentleman , has his letters stolen from him by means of a traitor , a brigand , a rascal - has , with the help of this spy and thanks to this correspondence , chalais ’s throat cut , under the stupid pretext that he wanted to kill the king and marry monsieur to the queen !","('help', 'aide', 'ayudar')",0,33,0
""" which we can resume now without anybody suspecting us , for , with the help of god , we shall henceforth pass for cardinalists . ""","('help', 'aide', 'ayudar')",0,15,0
""" my god , "" said she , "" what a senseless fanatic ! my god , it is i -- i -- and this fellow who will help me to avenge myself . ""","('help', 'aider', 'ayudar')",1,28,1
""" your power is great , i know ; but you also know that with the help of god men have often conquered the most terrible demons . you have once before thrown yourself in my path .","('help', 'aide', 'ayudar')",0,16,0
"no doubt he had invoked the help of the holy spirit to subdue the anger i had roused in him , and now believed he had forgiven me once more .","('help', 'aide', 'ayudar')",0,6,0
"what i want you to do is merely what you have often done before . indeed , to destroy a body must be far less horrible than what you are accustomed to work at . and , remember , it is the only piece of evidence against me . if it is discovered , i am lost ; and it is sure to be discovered unless you help me . ""","('help', 'aider', 'ayudar')",1,67,1
""" and harpoons , sir , "" the canadian said , "" if you do n't turn down my help . ""","('help', 'aide', 'ayudar')",0,19,0
""" shame , shame , for four musketeers to allow an unfortunate fellow who cried for help to be arrested in their midst !","('help', 'aide', 'ayudar')",0,16,0
""" i presume that the reason he gave was that you would receive help from sir charles for the legal expenses connected with your divorce ? ""","('help', 'aide', 'ayudar')",0,13,0
