text,ind,sense,label
"he and miss wilson took the liberty of falling in love with each other -- at least tedo and i thought so ; we surprised sundry tender glances and sighs which we interpreted as tokens of ' la belle passion , ' and i promise you the public soon had the benefit of our discovery ; we employed it as a sort of lever to hoist our dead - weights from the house .",29,"('sigh', 'soupir', 'suspiro')",0
""" sire , "" replied the cardinal , sighing , "" i believed myself secure from such a suspicion . """,8,"('sigh', 'soupirer', 'suspirar')",1
"diana and mary 's general answer to this question was a sigh , and some minutes of apparently mournful meditation .",11,"('sigh', 'soupir', 'suspirar')",2
""" that is because i am not his friend , "" said she , sighing , "" but his victim ! """,14,"('sigh', 'soupirer', 'suspirar')",1
""" ah , "" said milady , with a sigh , "" if she loves she is not altogether wretched . """,9,"('sigh', 'soupir', 'suspirar')",2
"from that moment she watched all his actions , all his words , from the simplest glance of his eyes to his gestures -- even to a breath that could be interpreted as a sigh .",34,"('sigh', 'soupir', 'suspirar')",2
"a sigh escaped from the mouth of mme . bonacieux , and dwelt for an instant on the lips of d’artagnan . that sigh was the soul , so chaste and so loving , which reascended to heaven .",1,"('sigh', 'soupir', 'suspirar')",2
"a sigh escaped from the mouth of mme . bonacieux , and dwelt for an instant on the lips of d’artagnan . that sigh was the soul , so chaste and so loving , which reascended to heaven .",23,"('sigh', 'soupir', 'suspirar')",2
she gave a long sigh of satisfaction .,4,"('sigh', 'soupir', 'suspirar')",2
""" alas , you will find it so yourself , "" said aramis , with a sigh .",16,"('sigh', 'soupir', 'suspirar')",2
"on what was d’artagnan thinking , that he strayed thus from his path , gazing at the stars of heaven , and sometimes sighing , sometimes smiling ?",23,"('sigh', 'soupirer', 'suspirar')",1
""" i hope that sigh is from the heart , and that you repent of ever having been the occasion of discomfort to your excellent benefactress . """,4,"('sigh', 'soupir', 'suspirar')",2
"after some time dorian gray looked up . "" you have explained me to myself , harry , "" he murmured with something of a sigh of relief . "" i felt all that you have said , but somehow i was afraid of it , and i could not express it to myself . how well you know me ! but we will not talk again of what has happened . it has been a marvellous experience . that is all . i wonder if life has still in store for me anything as marvellous . """,25,"('sigh', 'soupir', 'suspirar')",2
"when i came to myself , i was stretched in half darkness , covered with thick coats and blankets . my uncle was watching over me , to discover the least sign of life . at my first sigh he took my hand ; when i opened my eyes he uttered a cry of joy .",38,"('sigh', 'soupir', 'suspirar')",2
"the onagers being unharnessed , were thence led to their stable , and pencroft before going to sleep gave vent to his feelings in a deep sigh of satisfaction that awoke all the echoes of granite house .",26,"('sigh', 'soupir', 'suspirar')",2
"this idea , while darkening his brow , drew several sighs from him , and caused him to formulate to himself a few vows of vengeance .",10,"('sigh', 'soupir', 'suspiro')",0
"they walked side by side in the direction of the avenue for nearly fifty yards without speaking . then dorian looked at lord henry and said , with a heavy sigh , "" it is a bad omen , harry , a very bad omen . """,30,"('sigh', 'soupir', 'suspirar')",2
"dorian heaved a sigh of relief as he saw the gardener approaching . the man touched his hat , glanced for a moment at lord henry in a hesitating manner , and then produced a letter , which he handed to his master . "" her grace told me to wait for an answer , "" he murmured .",3,"('sigh', 'soupir', 'suspirar')",2
"this was more than poor bonacieux could endure , depressed as he was by the successive emotions which he had experienced ; he uttered a feeble groan which night have been taken for the last sigh of a dying man , and fainted .",35,"('sigh', 'soupir', 'suspirar')",2
""" as i said , there is everything in this island , except tobacco ! "" muttered pencroft with a sigh .",20,"('sigh', 'soupir', 'suspirar')",2
"arrived at the spot on which grew the first beautiful trees of the forest , their foliage slightly agitated by the breeze , the stranger appeared greedily to drink in the penetrating odor which filled the atmosphere , and a long sigh escaped from his chest .",41,"('sigh', 'soupir', 'suspirar')",2
"then put down three hundred livres , "" said the procurator ’s wife , with a sigh . porthos smiled .",16,"('sigh', 'soupir', 'suspirar')",2
"sherlock holmes gave a sigh of relief , and relaxed into a smile .",4,"('sigh', 'soupir', 'suspirar')",2
""" how time flies on solid ground ! "" exclaimed mr . ned land with a sigh of regret .",16,"('sigh', 'soupir', 'suspirar')",2
madame uttered fresh sighs .,3,"('sigh', 'soupir', 'suspiro')",0
"in a few days you will be away from this place ; your life , madame , will then no longer be under my care , and , "" added he , with a sigh , "" then you can do what you will with it . """,34,"('sigh', 'soupir', 'suspirar')",2
milady breathed a deep sigh and fainted .,4,"('sigh', 'soupir', 'suspirar')",2
""" we shall see it no more , "" i said , with a sigh .",14,"('sigh', 'soupir', 'suspirar')",2
"alice sighed wearily . ' i think you might do something better with the time , ' she said , ' than waste it in asking riddles that have no answers . '",1,"('sigh', 'soupirer', 'suspirar')",1
"kitty guessed what was passing in the mind of the young man , and heaved a deep sigh .",17,"('sigh', 'soupir', 'suspirar')",2
kitty breathed a second sigh .,4,"('sigh', 'soupir', 'suspirar')",2
"milady breathed a sigh , and opened her eyes .",3,"('sigh', 'soupir', 'suspirar')",2
"mousqueton collected a store of crusts ; bazin , who had always been inclined to devotion , never quit the churches ; planchet watched the flight of flies ; and grimaud , whom the general distress could not induce to break the silence imposed by his master , heaved sighs enough to soften the stones .",49,"('sigh', 'soupir', 'suspiro')",0
"i supplicate you , i implore you on my knees -- let me die , and my last sigh shall be a blessing for my preserver . """,18,"('sigh', 'soupir', 'suspirar')",2
"dorian heaved a sigh , and lord henry strolled across the room and began to stroke the head of a curious java parrot , a large , grey - plumaged bird with pink crest and tail , that was balancing itself upon a bamboo perch . as his pointed fingers touched it , it dropped the white scurf of crinkled lids over black , glasslike eyes and began to sway backwards and forwards .",3,"('sigh', 'soupir', 'suspirar')",2
"then only d’artagnan remembered the languishing glances of kitty , her constantly meeting him in the antechamber , the corridor , or on the stairs , those touches of the hand every time she met him , and her deep sighs ; but absorbed by his desire to please the great lady , he had disdained the soubrette . he whose game is the eagle takes no heed of the sparrow .",40,"('sigh', 'soupir', 'suspiro')",0
""" ah ! "" said neb , uttering a sigh of satisfaction .",9,"('sigh', 'soupir', 'suspirar')",2
"the old woman bedewed them with spirits ; they recovered - they began to speak . at first they could express themselves only in broken accents ; their questions and answers were alternately interrupted with sighs , tears , and exclamations .",35,"('sigh', 'soupir', 'suspiro')",0
"cyrus harding and gideon spilett then turned the poor boy over ; as they did so , he uttered a moan so feeble that they almost thought it was his last sigh .",31,"('sigh', 'soupir', 'suspirar')",2
"a sigh of relief broke from his parched lips , and the colour came back to his cheeks .",1,"('sigh', 'soupir', 'suspirar')",2
