text,ind,sense,label
""" but they have corresponded ; it is to him that the queen has been writing all the day . monsieur duke , i must have those letters ! """,27,"('letter', 'lettre', 'carta')",0
""" monsieur cardinal , you have heard me ; i will have those letters . """,13,"('letter', 'lettre', 'carta')",0
""" nothing of much importance , mr . holmes . only a joke , as like as not . it was this letter , if you can call it a letter , which reached me this morning . """,22,"('letter', 'lettre', 'carta')",0
""" nothing of much importance , mr . holmes . only a joke , as like as not . it was this letter , if you can call it a letter , which reached me this morning . """,30,"('letter', 'lettre', 'carta')",0
"suddenly planchet entered , bringing two letters for d’artagnan .",6,"('letter', 'lettre', 'carta')",0
""" well , then , let us say no more about it , "" said d’artagnan ; "" and let us burn this letter , which , no doubt , announces to you some fresh infidelity of your grisette or your chambermaid . """,23,"('letter', 'lettre', 'carta')",0
""" what letter ? "" cried aramis , eagerly .",2,"('letter', 'lettre', 'carta')",0
for form ’s sake the chancellor paid a visit to the pieces of furniture named ; but he well knew that it was not in a piece of furniture that the queen would place the important letter she had written that day .,36,"('letter', 'lettre', 'carta')",0
""" but from whom is that letter ? """,6,"('letter', 'lettre', 'carta')",0
""" his majesty is certain that a letter has been written by you during the day ; he knows that it has not yet been sent to its address .",7,"('letter', 'lettre', 'carta')",0
"this letter is not in your table nor in your secretary ; and yet this letter must be somewhere . """,1,"('letter', 'lettre', 'carta')",0
"this letter is not in your table nor in your secretary ; and yet this letter must be somewhere . """,15,"('letter', 'lettre', 'carta')",0
""" oh , from some heartbroken waiting woman , some desponding grisette ; from madame de chevreuse ’s chambermaid , perhaps , who was obliged to return to tours with her mistress , and who , in order to appear smart and attractive , stole some perfumed paper , and sealed her letter with a duchess ’s coronet . """,52,"('letter', 'lettre', 'carta')",0
""" nothing , "" said he , throwing it down . "" it is a blank half - sheet of paper , without even a water - mark upon it . i think we have drawn as much as we can from this curious letter ; and now , sir henry , has anything else of interest happened to you since you have been in london ? """,44,"('letter', 'lettre', 'carta')",0
""" a letter which was sent to your abode in your absence , and which was given to me for you . """,2,"('letter', 'lettre', 'carta')",0
i have written a letter today ; that letter is not yet gone .,4,"('letter', 'lettre', 'carta')",0
i have written a letter today ; that letter is not yet gone .,8,"('letter', 'lettre', 'carta')",0
"the letter is here . """,1,"('letter', 'lettre', 'carta')",0
""" well , here it is at last ! "" said d’artagnan , as he drew the letter from his pocket .",17,"('letter', 'lettre', 'carta')",0
""" then give me that letter , madame , "" said the chancellor .",5,"('letter', 'lettre', 'carta')",0
"aramis made a bound , seized the letter , read it , or rather devoured it , his countenance radiant .",7,"('letter', 'lettre', 'carta')",0
""" if the king had desired that the letter should be given to him , madame , he would have demanded it of you himself .",8,"('letter', 'lettre', 'carta')",0
i received a letter three hours before the abraham lincoln left its brooklyn pier ; the letter read as follows : pierre aronnax,3,"('letter', 'lettre', 'carta')",0
""" but this second letter , "" said athos , "" you forget that ; it appears to me , however , that the seal denotes that it deserves to be opened . for my part , i declare , d’artagnan , i think it of much more consequence than the little piece of waste paper you have so cunningly slipped into your bosom . """,4,"('letter', 'lettre', 'carta')",0
"three seconds before the arrival of j. b. hobson 's letter , i no more dreamed of chasing the unicorn than of trying for the northwest passage . three seconds after reading this letter from the honorable secretary of the navy , i understood at last that my true vocation , my sole purpose in life , was to hunt down this disturbing monster and rid the world of it .",10,"('letter', 'lettre', 'carta')",0
"three seconds before the arrival of j. b. hobson 's letter , i no more dreamed of chasing the unicorn than of trying for the northwest passage . three seconds after reading this letter from the honorable secretary of the navy , i understood at last that my true vocation , my sole purpose in life , was to hunt down this disturbing monster and rid the world of it .",33,"('letter', 'lettre', 'carta')",0
