text,ind,sense,label
""" i have the note , "" said he to athos and to his friends .",4,"('note', 'billet', 'billete')",0
"the note burned the hand of d’artagnan . he wished to hasten their steps ; but athos took his arm and passed it under his own , and the young man was forced to regulate his pace by that of his friend .",1,"('note', 'billet', 'billete')",0
"then , calling planchet , he said , "" now , my lad , you may claim your seven hundred livres , but you did not run much risk with such a note as that . """,32,"('note', 'billet', 'billete')",0
"as for the articulates , in his notes conseil has very appropriately divided them into six classes , three of which belong to the marine world . these classes are the crustacea , cirripedia , and annelida .",7,"('note', 'note', 'noto')",1
"so i had to resign myself to my fate and get ready to escape . my baggage was n't heavy . my notes , nothing more .",22,"('note', 'note', 'noto')",1
""" here , "" replied spilett , after some hesitation tearing a leaf out of his note - book .",16,"('note', 'carnet', 'cuaderno')",2
"soon he produced his pocket - book : "" here , "" said he , offering me a note ; it was fifty pounds , and he owed me but fifteen . i told him i had no change .",18,"('note', 'billet', 'billete')",0
""" your wife ! dorian ! . . . did n't you get my letter ? i wrote to you this morning , and sent the note down by my own man . """,26,"('note', 'lettre', 'noto')",3
"the reporter retired into a dark corner after having shortly noted down the occurrences of the day ; the first appearance of this new land , the loss of their leader , the exploration of the coast , the incident of the matches , etc . ; and then overcome by fatigue , he managed to forget his sorrows in sleep .",10,"('note', 'noter', 'anotar')",4
"we must mention , however , a note - book and a watch which gideon spilett had kept , doubtless by inadvertence , not a weapon , not a tool , not even a pocket - knife ; for while in the car they had thrown out everything to lighten the balloon .",7,"('note', 'carnet', 'cuaderno')",2
"he did not fatigue the wires with incessant telegrams , like those who speak when they have nothing to say , but each of his notes , short , decisive , and clear , threw light on some important point .",25,"('note', 'note', 'noto')",1
"at jup 's neck hung a small bag , and in this bag was found a little note traced by neb 's hand .",17,"('note', 'billet', 'billete')",0
"now , this note was dated six o'clock in the morning , and the active orang , accustomed to come frequently to the corral , had taken scarcely three quarters of an hour to cross the five miles which separated it from granite house .",3,"('note', 'billet', 'noto')",5
""" could you ring him up?--thank you ! and i should be glad to have change of this five - pound note . """,21,"('note', 'billet', 'billete')",0
""" the devil ! "" thought d’artagnan . "" the note is changed .",10,"('note', 'note', 'noto')",1
""" note well , my fine canadian , "" i went on , "" if such an animal exists , if it lives deep in the ocean , if it frequents the liquid strata located miles beneath the surface of the water , it needs to have a constitution so solid , it defies all comparison . """,1,"('note', 'remarquer', 'observar')",6
""" a note which you will find at home will tell you .",2,"('note', 'billet', 'billete')",0
"neb then thought of employing jup , and confiding a note to him .",10,"('note', 'billet', 'noto')",5
"he felt that the man must be got rid of at once . he must not be allowed to know where the picture was being taken to . there was something sly about him , and he had thoughtful , treacherous eyes . sitting down at the writing - table he scribbled a note to lord henry , asking him to send him round something to read and reminding him that they were to meet at eight - fifteen that evening .",53,"('note', 'mot', 'noto')",7
"he wrote the note , he tied it to jup 's neck , he brought the ape to the door of granite house , from which he let down a long cord to the ground ; then , several times he repeated these words,--",3,"('note', 'billet', 'noto')",5
"then he wrote a note to lord henry , telling him that he was going up to town to consult his doctor and asking him to entertain his guests in his absence . as he was putting it into the envelope , a knock came to the door , and his valet informed him that the head - keeper wished to see him . he frowned and bit his lip . "" send him in , "" he muttered , after some moments ' hesitation .",4,"('note', 'mot', 'noto')",7
""" monsieur porthos gave us a note for his duchess , ordering us to put it in the post .",6,"('note', 'billet', 'billete')",0
"i do n't suppose the maddest geologist under such circumstances would have studied the nature of the rocks that we were passing . i am sure i did trouble my head about them . pliocene , miocene , eocene , cretaceous , jurassic , triassic , permian , carboniferous , devonian , silurian , or primitive was all one to me . but the professor , no doubt , was pursuing his observations or taking notes , for in one of our halts he said to me :",75,"('note', 'note', 'noto')",1
"he sighed , and having poured himself out some tea , opened lord henry 's note . it was simply to say that he sent him round the evening paper , and a book that might interest him , and that he would be at the club at eight - fifteen . he opened the st . james 's languidly , and looked through it . a red pencil - mark on the fifth page caught his eye . it drew attention to the following paragraph :",15,"('note', 'lettre', 'noto')",3
""" you have not answered my first note . are you indisposed , or have you forgotten the glances you favored me with at the ball of mme . de guise ?",7,"('note', 'billet', 'billete')",0
"in the midst of this hopelessly tangled fabric of weeds and fucus plants , i noted some delightful pink - colored , star - shaped alcyon coral , sea anemone trailing the long tresses of their tentacles , some green , red , and blue jellyfish , and especially those big rhizostome jellyfish that cuvier described , whose bluish parasols are trimmed with violet festoons .",15,"('note', 'remarquer', 'observar')",6
"they must have been , and were , in the notes , as well as in the words of his wild fantasias ( for he not unfrequently accompanied himself with rhymed verbal improvisations ) , the result of that intense mental collectedness and concentration to which i have previously alluded as observable only in particular moments of the highest artificial excitement .",10,"('note', 'note', 'noto')",1
"henry iv , when besieging paris , had loaves and provisions thrown over the walls . the cardinal had little notes thrown over in which he represented to the rochellais how unjust , selfish , and barbarous was the conduct of their leaders . these leaders had corn in abundance , and would not let them partake of it ; they adopted as a maxim -- for they , too , had maxims -- that it was of very little consequence that women , children , and old men should die , so long as the men who were to defend the walls remained strong and healthy .",20,"('note', 'billet', 'billete')",0
"up to that time , whether from devotedness or from want of power to act against it , this maxim , without being generally adopted , nevertheless passed from theory into practice ; but the notes did it injury .",35,"('note', 'billet', 'billete')",0
"the notes reminded the men that the children , women , and old men whom they allowed to die were their sons , their wives , and their fathers , and that it would be more just for everyone to be reduced to the common misery , in order that equal conditions should give birth to unanimous resolutions .",1,"('note', 'billet', 'billete')",0
"these notes had all the effect that he who wrote them could expect , in that they induced a great number of the inhabitants to open private negotiations with the royal army .",1,"('note', 'billet', 'billete')",0
"there was a moment of silence , which proved that the cardinal was employed in seeking the terms in which he should write the note , or else in writing it .",24,"('note', 'billet', 'billete')",0
"the engineer , accordingly , regardless of fatigue , leaving pencroft and neb to arrange the beds , and gideon spilett to note the incidents of the day , began to follow the edge of the plateau , going towards the north .",22,"('note', 'noter', 'anotar')",4
"i shall therefore reproduce here these daily notes , written , so to speak , as the course of events directed , in order to furnish an exact narrative of our passage .",7,"('note', 'note', 'noto')",1
"there once more , through the panels opening into these caribbean waters ten meters below the surface of the waves , i found so many fascinating exhibits to describe in my daily notes ! among other zoophytes there were portuguese men - of - war known by the name physalia pelagica , like big , oblong bladders with a pearly sheen , spreading their membranes to the wind , letting their blue tentacles drift like silken threads ; to the eye delightful jellyfish , to the touch actual nettles that ooze a corrosive liquid . among the articulates there were annelid worms one and a half meters long , furnished with a pink proboscis , equipped with 1,700 organs of locomotion , snaking through the waters , and as they went , throwing off every gleam in the solar spectrum . from the fish branch there were manta rays , enormous cartilaginous fish ten feet long and weighing 600 pounds , their pectoral fin triangular , their midback slightly arched , their eyes attached to the edges of the face at the front of the head ; they floated like wreckage from a ship , sometimes fastening onto our windows like opaque shutters . there were american triggerfish for which nature has ground only black and white pigments , feather - shaped gobies that were long and plump with yellow fins and jutting jaws , sixteen - decimeter mackerel with short , sharp teeth , covered with small scales , and related to the albacore species . next came swarms of red mullet corseted in gold stripes from head to tail , their shining fins all aquiver , genuine masterpieces of jewelry , formerly sacred to the goddess diana , much in demand by rich romans , and about which the old saying goes : "" he who catches them does n't eat them ! "" finally , adorned with emerald ribbons and dressed in velvet and silk , golden angelfish passed before our eyes like courtiers in the paintings of veronese ; spurred gilthead stole by with their swift thoracic fins ; thread herring fifteen inches long were wrapped in their phosphorescent glimmers ; gray mullet thrashed the sea with their big fleshy tails ; red salmon seemed to mow the waves with their slicing pectorals ; and silver moonfish , worthy of their name , rose on the horizon of the waters like the whitish reflections of many moons .",32,"('note', 'note', 'noto')",1
"this note was in the first place a forgery ; it was likewise an indelicacy . it was even , according to our present manners , something like an infamous action ; but at that period people did not manage affairs as they do today .",1,"('note', 'billet', 'billete')",0
""" well , so be it , "" said d’artagnan . "" draw up this note for us , aramis ; but by our holy father the pope , cut it short , for i shall prune you in my turn , i warn you . """,15,"('note', 'note', 'noto')",1
""" but what does this note contain ? """,5,"('note', 'billet', 'billete')",0
"on the morning of the 20th of april began the "" metallic period , "" as the reporter called it in his notes .",22,"('note', 'note', 'noto')",1
"i put into his hand a five - pound note . without waiting to hear more , i left the kitchen .",9,"('note', 'billet', 'billete')",0
""" no , alan , you must not leave the house . write out on a sheet of notepaper what you want and my servant will take a cab and bring the things back to you . "" campbell scrawled a few lines , blotted them , and addressed an envelope to his assistant . dorian took the note up and read it carefully . then he rang the bell and gave it to his valet , with orders to return as soon as possible and to bring the things with him .",58,"('note', 'billet', 'noto')",5
"from that day on , i noted with some uneasiness that ned land 's attitudes toward captain nemo grew worse and worse , and i decided to keep a close watch on the canadian 's movements and activities .",6,"('note', 'remarquer', 'observar')",6
""" two thousand dollars in gold , and five in notes . """,10,"('note', 'billet', 'billete')",0
"ferrier carried the bag of gold and notes , jefferson hope had the scanty provisions and water , while lucy had a small bundle containing a few of her more valued possessions . opening the window very slowly and carefully , they waited until a dark cloud had somewhat obscured the night , and then one by one passed through into the little garden . with bated breath and crouching figures they stumbled across it , and gained the shelter of the hedge , which they skirted until they came to the gap which opened into the cornfields . they had just reached this point when the young man seized his two companions and dragged them down into the shadow , where they lay silent and trembling .",7,"('note', 'billet', 'billete')",0
"spilett rapidly tore a leaf from his note - book , and wrote these words:--",7,"('note', 'carnet', 'cuaderno')",2
"near two o'clock i was busy organizing my notes in the lounge , when the captain opened the door and appeared . i bowed to him . he gave me an almost imperceptible bow in return , without saying a word to me . i resumed my work , hoping he might give me some explanation of the previous afternoon 's events . he did nothing of the sort . i stared at him . his face looked exhausted ; his reddened eyes had n't been refreshed by sleep ; his facial features expressed profound sadness , real chagrin . he walked up and down , sat and stood , picked up a book at random , discarded it immediately , consulted his instruments without taking his customary notes , and seemed unable to rest easy for an instant .",8,"('note', 'note', 'noto')",1
"( here my notes become vague and indistinct . i have only been able to find a few which i seem to have jotted down almost unconsciously . but their very brevity and their obscurity reveal the intensity of the excitement which dominated me , and describe the actual position even better than my memory could do . )",3,"('note', 'note', 'noto')",1
"reply by top . "" this laconic note contained all that neb ought to know , and at the same time asked all that the colonists wished to know .",7,"('note', 'billet', 'billete')",0
"at the louvre , august 10 , 1628 the superior of the convent of bethune will place in the hands of the person who shall present this note to her the novice who entered the convent upon my recommendation and under my patronage .",27,"('note', 'billet', 'billete')",0
"the reporter and the engineer went together , gideon spilett ready to note every incident , the engineer silent for the most part , and only stepping aside to pick up one thing or another , a mineral or vegetable substance , which he put into his pocket , without making any remark .",12,"('note', 'noter', 'anotar')",4
""" immediately after breakfast . we will drive in to coombe tracey , but watson will leave his things as a pledge that he will come back to you . watson , you will send a note to stapleton to tell him that you regret that you can not come . """,36,"('note', 'mot', 'noto')",7
"in an hour we had reached the islet . two hours later we had completed a full circle around it . it measured four to five miles in circumference . a narrow channel separated it from a considerable shore , perhaps a continent whose limits we could n't see . the existence of this shore seemed to bear out commander maury 's hypotheses . in essence , this ingenious american has noted that between the south pole and the 60th parallel , the sea is covered with floating ice of dimensions much greater than any found in the north atlantic . from this fact he drew the conclusion that the antarctic circle must contain considerable shores , since icebergs ca n't form on the high seas but only along coastlines . according to his calculations , this frozen mass enclosing the southernmost pole forms a vast ice cap whose width must reach 4,000 kilometers .",71,"('note', 'remarquer', 'observar')",6
"inside the mediterranean , then , i could catch no more of its fast - passing scenery than a traveler might see from an express train ; in other words , i could view only the distant horizons because the foregrounds flashed by like lightning . but conseil and i were able to observe those mediterranean fish whose powerful fins kept pace for a while in the nautilus 's waters . we stayed on watch before the lounge windows , and our notes enable me to reconstruct , in a few words , the ichthyology of this sea .",82,"('note', 'note', 'noto')",1
"i confess that i was considerably startled by this fresh proof of the practical nature of my companion 's theories . my respect for his powers of analysis increased wondrously . there still remained some lurking suspicion in my mind , however , that the whole thing was a pre - arranged episode , intended to dazzle me , though what earthly object he could have in taking me in was past my comprehension . when i looked at him he had finished reading the note , and his eyes had assumed the vacant , lack - lustre expression which showed mental abstraction .",85,"('note', 'lettre', 'noto')",3
"during our absence the nets had been spread , and i observed with fascination the fish just hauled on board . the antarctic seas serve as a refuge for an extremely large number of migratory fish that flee from storms in the subpolar zones , in truth only to slide down the gullets of porpoises and seals . i noted some one - decimeter southern bullhead , a species of whitish cartilaginous fish overrun with bluish gray stripes and armed with stings , then some antarctic rabbitfish three feet long , the body very slender , the skin a smooth silver white , the head rounded , the topside furnished with three fins , the snout ending in a trunk that curved back toward the mouth . i sampled its flesh but found it tasteless , despite conseil 's views , which were largely approving .",59,"('note', 'noter', 'anotar')",4
at the same time d’artagnan felt that planchet slipped a note into his hand .,10,"('note', 'billet', 'billete')",0
