text,ind,sense,label
one day he had the imprudence to recall himself to the memory of the cardinal . the cardinal had him informed that he would provide for him so that he should never want for anything in future .,34,"('anything', 'rien', 'nadar')",0
""" he did n't tell you anything else ? """,6,"('anything', 'rien', 'nadar')",0
""" he has certainly not been paying me compliments . perhaps that is the reason that i do n't believe anything he has told me . """,20,"('anything', 'ce', 'nadar')",1
"neither top nor jup , who accompanied him , ever betrayed by their behavior that there was anything strange there , and yet more than once again the dog barked at the mouth of the well , which the engineer had before explored without result .",17,"('anything', 'rien', 'nadar')",0
"the cardinal was left free to carry on the siege , without having , at least at the present , anything to fear on the part of the english .",20,"('anything', 'rien', 'nadar')",0
"to judge by his appearance this miserable being had no longer anything human about him , and yet harding , as had the reporter already , observed in his look an indefinable trace of intelligence .",11,"('anything', 'rien', 'nadar')",0
"but why did she return to tours without telling me anything ? """,10,"('anything', 'rien', 'nadar')",0
""" but about this stranger , "" said i. "" can you tell me anything about him ? what did selden say ? did he find out where he hid , or what he was doing ? """,14,"('anything', 'rien', 'nadar')",0
"this mysterious shade , spread over his whole person , rendered still more interesting the man whose eyes or mouth , even in the most complete intoxication , had never revealed anything , however skillfully questions had been put to him .",31,"('anything', 'rien', 'nadar')",0
"at first i could hardly see anything . my eyes , unaccustomed to the light , quickly closed . when i was able to reopen them , i stood more stupefied even than surprised .",6,"('anything', 'rien', 'nadar')",0
but i will not believe it to be anything important . i warn you of incredulity beforehand .,8,"('anything', 'rien', 'nadar')",0
""" eat away , my jup , "" said he , "" and do n't spare anything ; you have shed your blood for us , and it is the least i can do to make you strong again ! """,16,"('anything', 'rien', 'nadar')",0
"yesterday the sun set in a very red - looking horizon , and now , this morning , those mares - tails do n't forbode anything good . """,25,"('anything', 'rien', 'nadar')",0
"there are moments when the odour of lilas blanc passes suddenly across me , and i have to live the strangest month of my life over again . i wish i could change places with you , dorian . the world has cried out against us both , but it has always worshipped you . it always will worship you . you are the type of what the age is searching for , and what it is afraid it has found . i am so glad that you have never done anything , never carved a statue , or painted a picture , or produced anything outside of yourself ! life has been your art . you have set yourself to music . your days are your sonnets . """,91,"('anything', 'rien', 'nadar')",0
""" a very fair comparison , my lad . now do you see anything upon that knee bone ? """,13,"('anything', 'rien', 'nadar')",0
""" thanks , i wo n't have anything more , "" said the painter , taking his cap and coat off and throwing them on the bag that he had placed in the corner . "" and now , my dear fellow , i want to speak to you seriously . do n't frown like that . you make it so much more difficult for me . """,7,"('anything', 'rien', 'nadar')",0
""" i am not particular about anything at all , "" retorted the sailor , who was rather vexed by the engineer 's opposition , but who did not wish to cause him anxiety .",6,"('anything', 'rien', 'nadar')",0
"hallward started back . "" this is blasphemy , dorian ! "" he cried . "" you must not say things like that . they are horrible , and they do n't mean anything . """,33,"('anything', 'rien', 'nadar')",0
""" yes , captain , although since i 've been aboard your vessel , i should have formed the habit of not being amazed by anything ! """,25,"('anything', 'rien', 'nadar')",0
""" my dear boy , no woman is a genius . women are a decorative sex . they never have anything to say , but they say it charmingly . women represent the triumph of matter over mind , just as men represent the triumph of mind over morals . """,20,"('anything', 'rien', 'nadar')",0
"harding also reminded his companions of the singular behavior of top and jup when they prowled round the mouth of the well , which placed granite house in communication with the sea , and he told them that he had explored the well , without discovering anything suspicious .",46,"('anything', 'rien', 'nadar')",0
neither in the forests of the far west was anything to be seen .,9,"('anything', 'rien', 'nadar')",0
""" de wardes can not boast of anything . """,7,"('anything', 'rien', 'nadar')",0
""" stop , gray . i do n't want to know anything further . whether what you have told me is true or not true does n't concern me . i entirely decline to be mixed up in your life . keep your horrible secrets to yourself . they do n't interest me any more . """,11,"('anything', 'rien', 'nadar')",0
"this time it was not a host but a hostess who received him . d’artagnan was a physiognomist . his eye took in at a glance the plump , cheerful countenance of the mistress of the place , and he at once perceived there was no occasion for dissembling with her , or of fearing anything from one blessed with such a joyous physiognomy .",55,"('anything', 'rien', 'nadar')",0
he tried in vain to remember the faces or dress of the assassins ; he had escaped so rapidly that he had not had leisure to notice anything .,27,"('anything', 'rien', 'nadar')",0
""" briggs is in london . i should doubt his knowing anything at all about mr . rochester ; it is not in mr . rochester he is interested .",11,"('anything', 'rien', 'nadar')",0
""" do n't let us say anything to pencroft yet ; we will prepare these leaves , and one fine day we will present him with a pipe already filled ! """,6,"('anything', 'rien', 'nadar')",0
""" i went along the coast for another two miles , carefully examining the beach , both at high and low water , and i had despaired of finding anything , when yesterday , above five in the evening , i saw footprints on the sand . """,29,"('anything', 'rien', 'algo')",2
""" quite ready , james , "" she answered , keeping her eyes on her work . for some months past she had felt ill at ease when she was alone with this rough stern son of hers . her shallow secret nature was troubled when their eyes met . she used to wonder if he suspected anything . the silence , for he made no other observation , became intolerable to her . she began to complain . women defend themselves by attacking , just as they attack by sudden and strange surrenders . "" i hope you will be contented , james , with your sea - faring life , "" she said . "" you must remember that it is your own choice . you might have entered a solicitor 's office . solicitors are a very respectable class , and in the country often dine with the best families . """,57,"('anything', 'rien', 'algo')",2
""" oh , mr . spilett , that does n't prove anything ! "" replied pencroft .",11,"('anything', 'rien', 'nadar')",0
""" she will not dare to say anything ; that would be to denounce herself . """,7,"('anything', 'rien', 'nadar')",0
""" is there anything between the hedges and the walk ? """,3,"('anything', 'rien', 'algo')",2
"as to the other , he knows me , he fears me , and knows what he has to expect of me if ever i escape from his hands . it is useless , then , to attempt anything with him .",38,"('anything', 'rien', 'nadar')",0
"he took them with him , without encouraging them or promising them anything , and without concealing from them that their luck , and even his own , depended upon the cast of the dice .",12,"('anything', 'rien', 'nadar')",0
""" i have looked in vain for anything that 's worth the trouble of stooping for . """,7,"('anything', 'rien', 'nadar')",0
""" i do n't want anything , "" murmured the young man .",5,"('anything', 'rien', 'nadar')",0
