text,sense,label,ind,new_label
"milady knew she might be watched , so she continued her prayers to the end ; and it appeared to her that the soldier who was on duty at her door did not march with the same step , and seemed to listen .","('appear', 'sembler', 'parecer')",0,18,0
"a rap at this moment sounded on the door of the cosy apartment where phileas fogg was seated , and james forster , the dismissed servant , appeared .","('appear', 'apparaître', 'aparecer')",1,27,1
"when the chancellor appeared , the king had already gone out by another door .","('appear', 'paraître', 'aparecer')",2,3,2
"the name of liedenbrock was honourably mentioned in colleges and learned societies . humphry davy , [ 2 ] humboldt , captain sir john franklin , general sabine , never failed to call upon him on their way through hamburg . becquerel , ebelman , brewster , dumas , milne - edwards , saint - claire - deville frequently consulted him upon the most difficult problems in chemistry , a science which was indebted to him for considerable discoveries , for in 1853 there had appeared at leipzig an imposing folio by otto liedenbrock , entitled , "" a treatise upon transcendental chemistry , "" with plates ; a work , however , which failed to cover its expenses .","('appear', 'paraître', 'aparecer')",2,85,2
""" but this second letter , "" said athos , "" you forget that ; it appears to me , however , that the seal denotes that it deserves to be opened . for my part , i declare , d’artagnan , i think it of much more consequence than the little piece of waste paper you have so cunningly slipped into your bosom . ""","('appear', 'semble', 'parecer')",3,16,3
suddenly the painter appeared at the door of the studio and made staccato signs for them to come in . they turned to each other and smiled .,"('appear', 'apparaître', 'aparecer')",1,3,1
conseil appeared .,"('appear', 'paraître', 'aparecer')",2,1,2
"bazin appeared on the threshold , dull and spiritless .","('appear', 'apparaître', 'aparecer')",1,1,1
"presently , after a sudden turn of the river , a cascade appeared through the trees .","('appear', 'apparaître', 'aparecer')",1,12,1
"it appears to me , that when one has built a boat it is just as easy to build a ship ! ""","('appear', 'semble', 'parecer')",3,1,3
"a quarter of an hour afterward porthos appeared at the end of the rue ferou on a very handsome genet . mousqueton followed him upon an auvergne horse , small but very handsome .","('appear', 'apparaître', 'aparecer')",1,7,1
"planchet and grimaud appeared in their turn , leading their masters ’ steeds . d’artagnan and athos put themselves into saddle with their companions , and all four set forward ; athos upon a horse he owed to a woman , aramis on a horse he owed to his mistress , porthos on a horse he owed to his procurator ’s wife , and d’artagnan on a horse he owed to his good fortune -- the best mistress possible .","('appear', 'paraître', 'aparecer')",2,3,2
"it did not appear that the foot of man had ever before trodden these ancient passages , or that his arm had ever displaced one of these blocks , which remained as the volcano had cast them up above the waters , at the time of the submersion of the island .","('appear', 'sembler', 'parecer')",0,3,0
"at length , after waiting a quarter of an hour and just as twilight was beginning to thicken , a carriage appeared , coming at a quick pace on the road of sevres . a presentiment instantly told d’artagnan that this carriage contained the person who had appointed the rendezvous ; the young man was himself astonished to find his heart beat so violently .","('appear', 'apparaître', 'aparecer')",1,21,1
"top plunged into the water , but the capybara , hidden at the bottom of the pond , did not appear .","('appear', 'paraître', 'aparecer')",2,20,2
"all had plainly seen a woman ’s head appear at the window , but none of them , except athos , knew mme . bonacieux .","('appear', 'apparaître', 'aparecer')",1,8,1
"just then the moon appeared for an instant through the watery mass , casting a few pale rays over this submerged continent . it was only a fleeting glimmer , but its effect was indescribable . the captain stood up and took one last look at these immense plains ; then his hand signaled me to follow him .","('appear', 'apparaître', 'aparecer')",1,4,1
"you said you were but three , but it appears to me we are four . ""","('appear', 'semble', 'parecer')",3,9,3
""" it was he who told you to invite me to appear with these studs ? ""","('appear', 'paraître', 'aparecer')",2,11,2
"it appeared however to milady that in one of the furtive glances she darted from time to time at the grating of the door she thought she saw the ardent eyes of the young man through the narrow opening . but whether this was reality or vision , he had this time sufficient self - command not to enter .","('appear', 'paraître', 'parecer')",4,1,4
"there was a little fire left on the hearth . i seized not only the paper but saknussemm 's parchment ; with a feverish hand i was about to fling it all upon the coals and utterly destroy and abolish this dangerous secret , when the study door opened , and my uncle appeared .","('appear', 'paraître', 'aparecer')",2,53,2
"in fact , at one of the doors which opened into the queen ’s apartment appeared the pretty mme . bonacieux . she had been engaged in arranging the dresses and linen in a closet when the king entered ; she could not get out and had heard all .","('appear', 'apparaître', 'aparecer')",1,15,1
"it appears that i had made a mistake , monsieur , that i had arrested the wrong person , and that he whom i ought to have arrested had escaped . ""","('appear', 'paraître', 'parecer')",4,1,4
"at certain turns in the trail we were going along , the lake appeared in its full expanse . the ship 's beacon lit up that whole placid surface , which experienced neither ripples nor undulations . the nautilus lay perfectly still . on its platform and on the embankment , crewmen were bustling around , black shadows that stood out clearly in the midst of the luminous air .","('appear', 'apparaître', 'aparecer')",1,13,1
""" but it appears to me that my guards -- mine -- are also his majesty ’s guards ; and whoever serves in a french corps serves the king . ""","('appear', 'semble', 'parecer')",3,3,3
"at this moment the steps of lord de winter were heard ; but this time the terrible brother - in - law of milady did not content himself , as on the preceding day , with passing before the door and going away again . he paused , exchanged two words with the sentinel ; then the door opened , and he appeared .","('appear', 'paraître', 'aparecer')",2,62,2
"this first moment had been delayed five days , which , under any other circumstances , might have appeared rather long to m. bonacieux ; but he had , in the visit he had made to the cardinal and in the visits rochefort had made him , ample subjects for reflection , and as everybody knows , nothing makes time pass more quickly than reflection .","('appear', 'paraître', 'parecer')",4,18,4
"in the meantime , grimaud appeared in his turn behind his master , with the musketoon on his shoulder , and his head shaking . like one of those drunken satyrs in the pictures of rubens .","('appear', 'paraître', 'aparecer')",2,5,2
""" we did not leave granite house , "" answered cyrus harding , "" and if a fire appeared on the coast , it was lighted by another hand than ours ! ""","('appear', 'paraître', 'aparecer')",2,18,2
"seen from this height , the lake appeared to be on the same level as the ocean , but , on reflection , the engineer explained to his companions that the altitude of this little sheet of water must be about three hundred feet , because the plateau , which was its basin , was but a prolongation of the coast .","('appear', 'sembler', 'parecer')",0,7,0
"nature was reviving ; and among the evergreen foliage of the coniferae which formed the border of the wood , already appeared the young leaves of the banksias , deodars , and other trees .","('appear', 'apparaître', 'aparecer')",1,21,1
""" all at once the noise of a door , turning on its hinges , made me start . a globe of fire appeared above the glazed opening of the ceiling , casting a strong light into my chamber ; and i perceived with terror that a man was standing within a few paces of me .","('appear', 'apparaître', 'aparecer')",1,23,1
