text,sense,label,ind,new_label
"he was not long in making his toilet . he examined himself to see if advantage had been taken of his sleep , and having found his diamond ring on his finger , his purse in his pocket , and his pistols in his belt , he rose , paid for his bottle , and went out to try if he could have any better luck in his search after his lackey than he had had the night before . the first thing he perceived through the damp gray mist was honest planchet , who , with the two horses in hand , awaited him at the door of a little blind cabaret , before which d’artagnan had passed without even a suspicion of its existence .","('diamond', 'diamant', 'diamantar')",0,27,0
""" grimaud himself , understand ; and with the ten parts of grimaud , which are not worth a ducatoon , i regained the diamond .","('diamond', 'diamant', 'diamantar')",0,24,0
""" you may guess , finding the luck turned , that i again staked the diamond . ""","('diamond', 'diamant', 'diamantar')",0,15,0
""" yes , the most precious indeed , "" replied the engineer ; "" and it would seem that nature wished to prove that it was so by making the diamond , which is simply pure carbon crystallized . ""","('diamond', 'diamant', 'diamantar')",0,30,0
"all the city was agitated by an extraordinary movement . four large vessels , recently built , had just been launched . at the end of the jetty , his clothes richly laced with gold , glittering , as was customary with him , with diamonds and precious stones , his hat ornamented with a white feather which drooped upon his shoulder , buckingham was seen surrounded by a staff almost as brilliant as himself .","('diamond', 'diamant', 'diamante')",1,45,1
""" stake your diamond , then . ""","('diamond', 'diamant', 'diamantar')",0,3,0
"while thus speaking athos regarded with attention the sapphire set with diamonds which had taken , on d’artagnan ’s finger , the place of the queen ’s ring , carefully kept in a casket .","('diamond', 'diamant', 'diamante')",1,11,1
"candide sold two small diamonds , the least of which was worth more than all the skipper asked .","('diamond', 'diamant', 'diamante')",1,4,1
"d’artagnan already fancied himself , so rapid is the flight of our dreams upon the wings of imagination , accosted by a messenger from the young woman , who brought him some billet appointing a meeting , a gold chain , or a diamond .","('diamond', 'diamant', 'diamantar')",0,43,0
"i realized what had happened . the nautilus had just started off at great speed . all the tranquil glimmers of the ice walls had then changed into blazing streaks . the sparkles from these myriads of diamonds were merging with each other . swept along by its propeller , the nautilus was traveling through a sheath of flashing light .","('diamond', 'diamant', 'diamante')",1,37,1
""" the queen will only be the more grateful to you , as she knows your antipathy for that amusement ; besides , it will be an opportunity for her to wear those beautiful diamonds which you gave her recently on her birthday and with which she has since had no occasion to adorn herself . ""","('diamond', 'diamant', 'diamante')",1,34,1
"candide felt more joy at the recovery of this one animal than he did grief when he lost the other hundred , though laden with the large diamonds of el dorado .","('diamond', 'diamant', 'diamante')",1,27,1
"that coffer yonder contains diamonds of the value of many millions , most of them mementoes of the time when , husband and father , i thought happiness possible for me , and a collection of pearls gathered by my friends and myself in the depths of the ocean .","('diamond', 'diamant', 'diamante')",1,4,1
"the fair one having cast her eye on two very large diamonds that were upon the young stranger 's finger , praised them in so earnest a manner that they were in an instant transferred from his finger to hers .","('diamond', 'diamant', 'diamante')",1,11,1
"distracted between these two passions he took his gold and his diamonds , and procured a person to conduct him and martin to the house where miss cunegund lodged . upon entering the room he felt his limbs tremble , his heart flutter , his tongue falter ; he attempted to undraw the curtain , and called for a light to the bedside .","('diamond', 'diamant', 'diamante')",1,11,1
""" alas ! she can not speak , "" said the maid . the sick lady then put a plump hand out of the bed and candide first bathed it with tears , then filled it with diamonds , leaving a purse of gold upon the easy chair .","('diamond', 'diamant', 'diamante')",1,37,1
""" a great rarity , my gallant comrade , and above all very hard to capture alive . and even after they 're dead , there 's still a major market for these birds . so the natives have figured out how to create fake ones , like people create fake pearls or diamonds . ""","('diamond', 'diamant', 'diamante')",1,53,1
""" that comes of wearing diamonds , my master , "" said athos , disdainfully .","('diamond', 'diamant', 'diamante')",1,5,1
""" ah , to be sure , "" cried porthos , "" there is a diamond . why the devil , then , do we plague ourselves about money , when there is a diamond ? ""","('diamond', 'diamant', 'diamantar')",0,15,0
""" ah , to be sure , "" cried porthos , "" there is a diamond . why the devil , then , do we plague ourselves about money , when there is a diamond ? ""","('diamond', 'diamant', 'diamantar')",0,34,0
""" undoubtedly , "" said porthos , drawing himself up at athos ’s compliment ; "" as there is a diamond , let us sell it . ""","('diamond', 'diamant', 'diamantar')",0,20,0
""" but , "" said d’artagnan , "" it is the queen ’s diamond . ""","('diamond', 'diamant', 'diamantar')",0,13,0
""" the stronger reason why it should be sold , "" replied athos . the queen saving monsieur de buckingham , her lover ; nothing more just . the queen saving us , her friends ; nothing more moral . let us sell the diamond .","('diamond', 'diamant', 'diamantar')",0,44,0
""" to sell the diamond , "" replied aramis .","('diamond', 'diamant', 'diamantar')",0,4,0
"d’artagnan refused ; but thinking the opportunity a good one , he begged him to have the diamond he put into his hand valued , as he wished to turn it into money .","('diamond', 'diamant', 'diamantar')",0,17,0
this was the price of the queen ’s diamond .,"('diamond', 'diamant', 'diamantar')",0,8,0
"porthos had discovered the means , the diamond .","('diamond', 'diamant', 'diamantar')",0,7,0
"ah ! no , we were mistaken ; he had discovered a purchaser for his diamond .","('diamond', 'diamant', 'diamantar')",0,15,0
"what he had clearly gained in all this was the diamond , worth five or six thousand livres , which he wore on his finger ; and even this diamond -- supposing that d’artagnan , in his projects of ambition , wished to keep it , to make it someday a pledge for the gratitude of the queen -- had not in the meanwhile , since he could not part with it , more value than the gravel he trod under his feet .","('diamond', 'diamant', 'diamantar')",0,10,0
"what he had clearly gained in all this was the diamond , worth five or six thousand livres , which he wore on his finger ; and even this diamond -- supposing that d’artagnan , in his projects of ambition , wished to keep it , to make it someday a pledge for the gratitude of the queen -- had not in the meanwhile , since he could not part with it , more value than the gravel he trod under his feet .","('diamond', 'diamant', 'diamantar')",0,29,0
""" what a chain of shocking accidents ! "" exclaimed candide . "" but after all , i have still some diamonds left , with which i can easily procure miss cunegund 's liberty .","('diamond', 'diamant', 'diamante')",1,21,1
"i afterwards learned that it was to discover if we had any diamonds concealed . this practice had been established since time immemorial among those civilized nations that scour the seas . i was informed that the religious knights of malta never fail to make this search whenever any moors of either sex fall into their hands . it is a part of the law of nations , from which they never deviate .","('diamond', 'diamant', 'diamante')",1,12,1
"the light from our apparatus , reflected from the small facets of quartz , shot sparkling rays at every angle , and i seemed to be moving through a diamond , within which the quickly darting rays broke across each other in a thousand flashing coruscations .","('diamond', 'diamant', 'diamantar')",0,29,0
"recall the august yet harmonious lineaments , the grecian neck and bust ; let the round and dazzling arm be visible , and the delicate hand ; omit neither diamond ring nor gold bracelet ; portray faithfully the attire , aerial lace and glistening satin , graceful scarf and golden rose ; call it ' blanche , an accomplished lady of rank . '","('diamond', 'diamant', 'diamantar')",0,29,0
"have you the diamond ? "" continued athos .","('diamond', 'diamant', 'diamantar')",0,3,0
"candide sent directly for two jews , and sold more diamonds to them ; and then he set out with his companions in another galley , to deliver miss cunegund from slavery .","('diamond', 'diamant', 'diamante')",1,10,1
"the cavalier made a movement as if to follow the carriage ; but d’artagnan , whose anger , already excited , was much increased by recognizing in him the englishman of amiens who had won his horse and had been very near winning his diamond of athos , caught at his bridle and stopped him .","('diamond', 'diamant', 'diamantar')",0,44,0
""" which you please , monsieur ! "" said the light - horseman , drawing from his fob a very handsome watch , studded with diamonds ; "" half past seven . ""","('diamond', 'diamant', 'diamante')",1,25,1
every time i see you is a fresh diamond which i enclose in the casket of my heart .,"('diamond', 'diamant', 'diamantar')",0,8,0
""" there , "" said he , drawing from the casket a large bow of blue ribbon all sparkling with diamonds , "" there are the precious studs which i have taken an oath should be buried with me .","('diamond', 'diamant', 'diamante')",1,20,1
"to this athos replied quietly : "" we also have money left -- for i have not yet drunk all my share of the diamond , and porthos and aramis have not eaten all theirs .","('diamond', 'diamant', 'diamantar')",0,24,0
