text,sense,label,ind,new_label
""" oh , it was in vain she told me you would not come ! i hoped in silence . i was not willing to fly . oh , i have done well ! how happy i am ! ""","('fly', 'fuir', 'huir')",0,25,0
you were told to guard her -- to fire at her if she attempted to fly .,"('fly', 'fuir', 'huir')",0,15,0
"this young boarder of yours , has she tried to fly ? ""","('fly', 'fuir', 'huir')",0,10,0
""" but you ca n't get her there ; there is no road to the moon : it is all air ; and neither you nor she can fly . ""","('fly', 'voler', 'volar')",1,28,1
"i said i should like to go ; but reminded it , as you did me , that i had no wings to fly .","('fly', 'voler', 'volar')",1,23,1
we stood petrified and speechless with amazement . but he might see us ! we must fly !,"('fly', 'fuir', 'huir')",0,16,0
"candide and cacambo got into the coach , the six sheep flew , and , in less than a quarter of an hour , they arrived at the king 's palace , which was situated at the further end of the capital .","('fly', 'voler', 'volar')",1,11,1
"the eight oars fell at once into the sea , making but a single sound , giving but a single stroke , and the boat seemed to fly over the surface of the water .","('fly', 'voler', 'volar')",1,27,1
"he flew , then , rather than walked , toward the convent of the carmes dechausses , or rather deschaux , as it was called at that period , a sort of building without a window , surrounded by barren fields -- an accessory to the preaux - clercs , and which was generally employed as the place for the duels of men who had no time to lose .","('fly', 'voler', 'volar')",1,1,1
"but you , madame , you appear to be free , "" continued the novice ; "" and if you were inclined to fly it only rests with yourself to do so . ""","('fly', 'fuir', 'huir')",0,23,0
"the second gun was pointed at the rocks at the end of flotsam point , and the shot striking a sharp rock nearly three miles from granite house , made it fly into splinters .","('fly', 'voler', 'volar')",1,31,1
""" no ; before a woman you would dare not fly , i presume ? ""","('fly', 'fuir', 'huir')",0,10,0
"phileas fogg , with body erect and legs wide apart , standing like a sailor , gazed without staggering at the swelling waters . the young woman , who was seated aft , was profoundly affected as she looked out upon the ocean , darkening now with the twilight , on which she had ventured in so frail a vessel . above her head rustled the white sails , which seemed like great white wings . the boat , carried forward by the wind , seemed to be flying in the air .","('fly', 'voler', 'volar')",1,88,1
"meanwhile i was examining this unusual bird . conseil was not mistaken . tipsy from that potent juice , our bird of paradise had been reduced to helplessness . it was unable to fly . it was barely able to walk . but this did n't alarm me , and i just let it sleep off its nutmeg .","('fly', 'voler', 'volar')",1,33,1
"from these holes escaped every minute great birds of clumsy flight , which flew in all directions .","('fly', 'fuir', 'huir')",0,13,0
"pencroft attacked the granite , and for half an hour , by the light of the torches , he made the splinters fly around him .","('fly', 'voler', 'volar')",1,22,1
"almost immediately a louder report was heard , a cloud of smoke issued from the brig 's side , and a ball , striking the summit of the rock which sheltered ayrton and pencroft , made it fly in splinters , but the two marksmen remained unhurt .","('fly', 'voler', 'volar')",1,37,1
"a few even rolled on to the upper part of the chimneys , or flew off in fragments when they were projected perpendicularly .","('fly', 'voler', 'volar')",1,14,1
"she prevailed upon him to leave the country ; but to leave the country , to fly together , to reach another part of france , where they might live at ease because unknown , money was necessary .","('fly', 'fuir', 'huir')",0,16,0
"' just about as much right , ' said the duchess , ' as pigs have to fly ; and the m-- '","('fly', 'voler', 'volar')",1,17,1
"my uncle was in high state of excitement . his voice , which had for a moment been tender and gentle , had now become hard and threatening . he was struggling with gloomy resolutions against impossibilities . i would not leave him in this bottomless abyss , and on the other hand the instinct of self - preservation prompted me to fly .","('fly', 'fuir', 'huir')",0,62,0
"they could not oppose any obstacle to these missiles , nor protect the stone , which flew in splinters around them .","('fly', 'voler', 'volar')",1,16,1
""" master ! "" i shouted ; "" you madman ! no , he is not the master of our life ; we must fly , we must drag him . do you hear me ? do you understand ? ""","('fly', 'fuir', 'huir')",0,24,0
oh ! whither shall i fly ?,"('fly', 'fuir', 'huir')",0,5,0
""" half an hour had not passed when the same symptoms began to appear ; but as i had only drunk half a glass of the water , i contended longer , and instead of falling entirely asleep , i sank into a state of drowsiness which left me a perception of what was passing around me , while depriving me of the strength either to defend myself or to fly .","('fly', 'fuir', 'huir')",0,70,0
"a small fly or moth had fluttered across our path , and in an instant stapleton was rushing with extraordinary energy and speed in pursuit of it . to my dismay the creature flew straight for the great mire , and my acquaintance never paused for an instant , bounding from tuft to tuft behind it , his green net waving in the air . his gray clothes and jerky , zigzag , irregular progress made him not unlike some huge moth himself . i was standing watching his pursuit with a mixture of admiration for his extraordinary activity and fear lest he should lose his footing in the treacherous mire , when i heard the sound of steps , and turning round found a woman near me upon the path . she had come from the direction in which the plume of smoke indicated the position of merripit house , but the dip of the moor had hid her until she was quite close .","('fly', 'voler', 'volar')",1,33,1
