text,sense,label,ind,new_label
""" all that i can tell you is , that it was not i , "" answered cyrus harding ; "" but it was there , and you have been able to judge of its incomparable power ! ""","('judge', 'juger', 'juzgar')",0,32,0
"but after all , "" resumed the abbess , "" monsieur cardinal has perhaps plausible motives for acting thus ; and though she has the look of an angel , we must not always judge people by the appearance . ""","('judge', 'juger', 'juzgar')",0,34,0
milady was then able to judge of the effect she had produced .,"('judge', 'juger', 'juzgar')",0,5,0
""" then i will say nothing , and you shall judge for yourself , sir . ""","('judge', 'juger', 'juzgar')",0,10,0
""" it is not for me to judge you , captain nemo , "" answered cyrus harding , "" at any rate as regards your past life .","('judge', 'juger', 'juzgar')",0,7,0
"on leaving the convent he entered into the magistracy , became president on the place of his uncle , embraced the cardinal ’s party , which did not prove want of sagacity , became chancellor , served his eminence with zeal in his hatred against the queen - mother and his vengeance against anne of austria , stimulated the judges in the affair of calais , encouraged the attempts of m. de laffemas , chief gamekeeper of france ; then , at length , invested with the entire confidence of the cardinal -- a confidence which he had so well earned -- he received the singular commission for the execution of which he presented himself in the queen ’s apartments .","('judge', 'juge', 'juez')",1,59,1
"i stood there until six o'clock in the morning , captain nemo never seeming to notice me . the vessel lay a mile and a half off , and with the first glimmers of daylight , it resumed its cannonade . the time could n't be far away when the nautilus would attack its adversary , and my companions and i would leave forever this man i dared not judge .","('judge', 'juger', 'juzgar')",0,69,0
"this treatment put candide out of all patience ; it is true , he had suffered misfortunes a thousand times more grievous , but the cool insolence of the judge , and the villainy of the skipper raised his choler and threw him into a deep melancholy .","('judge', 'juge', 'juez')",1,29,1
"in an instant all the strength of mind of this creature , though drawn from the most vigorous sources , abandoned her ; she sank into a large easy chair , with her arms crossed , her head lowered , and expecting every instant to see a judge enter to interrogate her .","('judge', 'juge', 'juez')",1,47,1
"it is one of those errors which some admire , others blame ; which god alone can judge .","('judge', 'juger', 'juzgar')",0,17,0
""" i judged by your countenance , sir , which was troubled when you said the suggestion had returned upon you . i feel sure it will work you more misery if you listen to it . ""","('judge', 'juger', 'juzgar')",0,2,0
"d’artagnan , mute with anger and anxiety , took a seat in the threatening attitude of a judge .","('judge', 'juge', 'juez')",1,17,1
