text,sense,label,ind,new_label
dorian gray grew pale as he watched her . he was puzzled and anxious . neither of his friends dared to say anything to him . she seemed to them to be absolutely incompetent . they were horribly disappointed .,"('dare', 'oser', 'atrever')",0,19,0
"she then peeped round to where i sat ; so stern a neighbour was too restrictive to him , in his present fractious mood , she dared whisper no observations , nor ask of him any information .","('dare', 'oser', 'atrever')",0,26,0
"the pilot went on board at six , and took his place on the bridge , to guide the rangoon through the channels to the port of hong kong . passepartout longed to ask him if the steamer had left for yokohama ; but he dared not , for he wished to preserve the spark of hope , which still remained till the last moment . he had confided his anxiety to fix who -- the sly rascal!--tried to console him by saying that mr . fogg would be in time if he took the next boat ; but this only put passepartout in a passion .","('dare', 'oser', 'atrever')",0,45,0
""" dead ! sibyl dead ! it is not true ! it is a horrible lie ! how dare you say it ? ""","('dare', 'oser', 'atrever')",0,18,0
"we were , as i have said , in the dining - room : the lustre , which had been lit for dinner , filled the room with a festal breadth of light ; the large fire was all red and clear ; the purple curtains hung rich and ample before the lofty window and loftier arch ; everything was still , save the subdued chat of adele ( she dared not speak loud ) , and , filling up each pause , the beating of winter rain against the panes .","('dare', 'oser', 'atrever')",0,70,0
"passepartout , overcome by what he had heard , held his head between his hands , and did not dare to look at the detective . phileas fogg , the saviour of aouda , that brave and generous man , a robber ! and yet how many presumptions there were against him ! passepartout essayed to reject the suspicions which forced themselves upon his mind ; he did not wish to believe that his master was guilty .","('dare', 'oser', 'atrever')",0,19,0
""" how dare i , mrs . reed ? how dare i ? because it is the _ truth _ .","('dare', 'oser', 'atrever')",0,2,0
""" how dare i , mrs . reed ? how dare i ? because it is the _ truth _ .","('dare', 'oser', 'atrever')",0,10,0
"i caressed , in order to soothe him . i knew of what he was thinking , and wanted to speak for him , but dared not .","('dare', 'oser', 'atrever')",0,25,0
""" nothing was certain ; besides , her majesty had said , ’ ladies , wait for me , ’ and she did not dare to disobey the queen . ""","('dare', 'oser', 'atrever')",0,24,0
""" what ! will they dare to arrest a man in his majesty ’s service ? "" "" pardieu !","('dare', 'oser', 'atrever')",0,5,0
"sir francis was furious . passepartout would willingly have knocked the conductor down , and did not dare to look at his master .","('dare', 'oser', 'atrever')",0,17,0
""" of course i refuse . i will have absolutely nothing to do with it . i do n't care what shame comes on you . you deserve it all . i should not be sorry to see you disgraced , publicly disgraced . how dare you ask me , of all men in the world , to mix myself up in this horror ? i should have thought you knew more about people 's characters . your friend lord henry wotton ca n't have taught you much about psychology , whatever else he has taught you . nothing will induce me to stir a step to help you . you have come to the wrong man . go to some of your friends . do n't come to me . ""","('dare', 'oser', 'atrever')",0,45,0
"i heard them — many , many days ago — yet i dared not — i dared not speak !","('dare', 'oser', 'atrever')",0,12,0
""" she will not dare to say anything ; that would be to denounce herself . ""","('dare', 'oser', 'atrever')",0,4,0
"meantime , monsieur , who knew that from one day to the other he might expect to be removed from his command by the duc d’angouleme , by bassompierre , or by schomberg , who were all eager for his post , did but little , lost his days in wavering , and did not dare to attempt any great enterprise to drive the english from the isle of re , where they still besieged the citadel st . martin and the fort of la pree , as on their side the french were besieging la rochelle .","('dare', 'oser', 'atrever')",0,55,0
"they will not dare to refuse me then ; and i will return to paris , and will see you again , and will be happy for an instant .","('dare', 'oser', 'atrever')",0,3,0
"alice thought the whole thing very absurd , but they all looked so grave that she did not dare to laugh ; and , as she could not think of anything to say , she simply bowed , and took the thimble , looking as solemn as she could . the next thing was to eat the comfits : this caused some noise and confusion , as the large birds complained that they could not taste theirs , and the small ones choked and had to be patted on the back . however , it was over at last , and they sat down again in a ring , and begged the mouse to tell them something more .","('dare', 'oser', 'atrever')",0,18,0
