text,sense,label,ind,new_label
"you have kept the richmond time , have you not ? ""","('keep', 'conserver', 'conservar')",0,2,0
""" in that case , sir , i 'm forced to believe that you 've kept up relations with havana . ""","('keep', 'conserver', 'conservar')",0,15,0
"that day , the sixth of our imprisonment , captain nemo concluded that picks and mattocks were too slow to deal with the ice layer still separating us from open water -- and he decided to crush this layer . the man had kept his energy and composure . he had subdued physical pain with moral strength . he could still think , plan , and act .","('keep', 'conserver', 'conservar')",0,43,0
"already flocks of birds had attacked the mass of flesh , and had to be driven away with stones , for cyrus wished to keep the fat for the use of the colony .","('keep', 'conserver', 'conservar')",0,24,0
"perceiving their danger , the passengers cast away the last articles which still weighed down the car , the few provisions they had kept , everything , even to their pocket - knives , and one of them , having hoisted himself on to the circles which united the cords of the net , tried to secure more firmly the lower point of the balloon .","('keep', 'conserver', 'conservar')",0,23,0
"neb and pencroft were first of all told to extract the grease from the dugong , and to keep the flesh , which was destined for food .","('keep', 'conserver', 'conservar')",0,18,0
"it was he who , after the affair of the black river , determined at any cost to keep his place at the wicket of the telegraph office , and after having announced to his journal the result of the battle , telegraphed for two hours the first chapters of the bible .","('keep', 'conserver', 'conservar')",0,18,0
"and passepartout 's famous family watch , which had always kept london time , would have betrayed this fact , if it had marked the days as well as the hours and the minutes !","('keep', 'conserver', 'conservar')",0,10,0
""" i doubt it , "" replied the sailor , shaking his head , "" for neither neb nor captain harding smoke , and i believe that mr . spilett would rather keep his note - book than his match - box . ""","('keep', 'conserver', 'conservar')",0,32,0
"we must mention , however , a note - book and a watch which gideon spilett had kept , doubtless by inadvertence , not a weapon , not a tool , not even a pocket - knife ; for while in the car they had thrown out everything to lighten the balloon .","('keep', 'conserver', 'conservar')",0,17,0
"the strings of couroucous were kept for the next day , but they plucked a couple of grouse , which were soon spitted on a stick , and roasting before a blazing fire .","('keep', 'conserver', 'conservar')",0,5,0
