text,sense,label,ind,new_label
"the officers who arrested him conducted him straight to the bastille , where he passed trembling before a party of soldiers who were loading their muskets .","('arrest', 'arrêter', 'arrestar')",0,3,1
"it was necessary at any cost to arrest their downward course , and to prevent the balloon from being engulfed in the waves . the voyagers directed all their energies to this urgent work .","('arrest', 'arrêter', 'arrestar')",0,7,1
"mme . de chevreuse and mme . de bernet were exiled , and laporte did not conceal from his mistress that he expected to be arrested every instant .","('arrest', 'arrêter', 'arrestar')",1,25,1
"he caused me to be arrested , had me conducted hither , and placed me under your guard .","('arrest', 'arrêter', 'arrestar')",0,5,1
"as for fix , he had arrested mr . fogg because it was his duty , whether mr . fogg were guilty or not .","('arrest', 'arrêter', 'arrestar')",0,6,1
"it appears that i had made a mistake , monsieur , that i had arrested the wrong person , and that he whom i ought to have arrested had escaped . ""","('arrest', 'arrêter', 'arrestar')",1,14,1
"it appears that i had made a mistake , monsieur , that i had arrested the wrong person , and that he whom i ought to have arrested had escaped . ""","('arrest', 'arrêter', 'arrestar')",1,27,1
""" what ! will they dare to arrest a man in his majesty ’s service ? "" "" pardieu !","('arrest', 'arrêter', 'arrestar')",1,7,1
""" does your eminence command that they both be instantly arrested ? ""","('arrest', 'arrêter', 'arrestar')",1,10,1
"the king ’s musketeers are arrested by the guards of the cardinal , are they ? "" continued m. de treville , as furious at heart as his soldiers , but emphasizing his words and plunging them , one by one , so to say , like so many blows of a stiletto , into the bosoms of his auditors . "" what !","('arrest', 'arrêter', 'arrestar')",1,5,1
six of his eminence ’s guards arrest six of his majesty ’s musketeers !,"('arrest', 'arrêter', 'arrestar')",1,6,1
""" and by whom was he arrested ? ""","('arrest', 'arrêter', 'arrestar')",1,6,1
""" i pardon you , monseigneur ! "" said bonacieux , hesitating to take the purse , fearing , doubtless , that this pretended gift was but a pleasantry . "" but you are able to have me arrested , you are able to have me tortured , you are able to have me hanged ; you are the master , and i could not have the least word to say .","('arrest', 'arrêter', 'arrestar')",1,38,1
"well , if you do not go this very instant , i will have you arrested by the queen ’s orders , and i will have you placed in the bastille which you dread so much . ""","('arrest', 'arrêter', 'arrestar')",0,15,1
""" have me arrested on the part of the queen , "" said he , "" and i -- i will appeal to his eminence . ""","('arrest', 'arrêter', 'arrestar')",0,3,1
"but just as they were shoving off , an observation from gideon spilett arrested them .","('arrest', 'arrêter', 'arrestar')",0,13,1
""" i have the honor to inform your majesty , "" continued m. de treville , in the same tone , "" that a party of procureurs , commissaries , and men of the police -- very estimable people , but very inveterate , as it appears , against the uniform -- have taken upon themselves to arrest in a house , to lead away through the open street , and throw into the fort l’eveque , all upon an order which they have refused to show me , one of my , or rather your musketeers , sire , of irreproachable conduct , of an almost illustrious reputation , and whom your majesty knows favorably , monsieur athos . ""","('arrest', 'arrêter', 'arrestar')",1,57,1
""" that 's lucky for him -- in fact , it 's lucky for all of you , since you are all on the wrong side of the law in this matter . i am not sure that as a conscientious detective my first duty is not to arrest the whole household . watson 's reports are most incriminating documents . ""","('arrest', 'arrêter', 'arrestar')",1,48,1
""" monsieur , "" said the cardinal , "" you have been arrested by my orders . ""","('arrest', 'arrêter', 'arrestar')",0,12,1
""" shame , shame , for four musketeers to allow an unfortunate fellow who cried for help to be arrested in their midst !","('arrest', 'arrêter', 'arrestar')",1,19,1
""" no , monseigneur , for the only thing for which i could be arrested is still unknown to your eminence . ""","('arrest', 'arrêter', 'arrestar')",0,14,1
"as perhaps our readers are not familiar with the slang of the rue de jerusalem , and as it is fifteen years since we applied this word for the first time to this thing , allow us to explain to them what is a mousetrap . when in a house , of whatever kind it may be , an individual suspected of any crime is arrested , the arrest is held secret . four or five men are placed in ambuscade in the first room . the door is opened to all who knock . it is closed after them , and they are arrested ; so that at the end of two or three days they have in their power almost all the habitues of the establishment .","('arrest', 'arrêter', 'arrestar')",0,65,1
"and the sailor , raising a heavy block , was about to break in one of the sides of the chest , when the engineer arrested his hand .","('arrest', 'arrêter', 'arrestar')",0,25,1
"what a noise about a musketeer ! i would arrest ten of them , ventrebleu , a hundred , even , all the company , and i would not allow a whisper . ""","('arrest', 'arrêter', 'arrestar')",0,9,1
"why did you not have him arrested while in paris ? "" "" arrest the duke !","('arrest', 'arrêter', 'arrestar')",1,6,1
