text,sense,label,ind,new_label
"it was at the moment when she was plunged in the deepest and darkest of these reflections that the door of the chamber opened , and the king entered .","('dark', 'sombre', 'sombrío')",0,13,0
"that little stout man , short and elderly , that sort of lackey , dressed in dark clothes , treated without ceremony by the men wearing swords who composed the escort , was bonacieux himself .","('dark', 'obscur', 'oscuro')",1,16,2
"they bound and gagged him ; then he was led to a dark cavern , at the foot of mount franklin , where the convicts had taken refuge .","('dark', 'obscur', 'oscuro')",2,12,2
d’artagnan became pensive in his turn ; it appeared as if there were abysses in milady ’s soul whose depths were dark and unknown .,"('dark', 'sombre', 'sombrío')",0,21,0
"the poor ship then sank more swiftly . its mastheads appeared , laden with victims , then its crosstrees bending under clusters of men , finally the peak of its mainmast . then the dark mass disappeared , and with it a crew of corpses dragged under by fearsome eddies . . . .","('dark', 'obscur', 'oscuro')",1,34,2
"i was transported in thought to the scenes of childhood : i dreamt i lay in the red - room at gateshead ; that the night was dark , and my mind impressed with strange fears . the light that long ago had struck me into syncope , recalled in this vision , seemed glidingly to mount the wall , and tremblingly to pause in the centre of the obscured ceiling .","('dark', 'obscur', 'oscuro')",1,27,2
"the reporter retired into a dark corner after having shortly noted down the occurrences of the day ; the first appearance of this new land , the loss of their leader , the exploration of the coast , the incident of the matches , etc . ; and then overcome by fatigue , he managed to forget his sorrows in sleep .","('dark', 'obscur', 'oscuro')",2,5,2
"the carriage passed under two arched gateways , and at length stopped in a court large , dark , and square . almost immediately the door of the carriage was opened , the young man sprang lightly out and presented his hand to milady , who leaned upon it , and in her turn alighted with tolerable calmness .","('dark', 'sombre', 'sombrío')",0,17,0
"i lingered ; the moon shut herself wholly within her chamber , and drew close her curtain of dense cloud : the night grew dark ; rain came driving fast on the gale .","('dark', 'obscur', 'oscuro')",1,24,2
""" yet how , on this dark and doleful evening , could you so suddenly rise on my lone hearth ?","('dark', 'obscur', 'oscuro')",1,6,2
""" so far you 've visited the ocean depths only by day and under sunlight . would you like to see these depths on a dark night ? ""","('dark', 'obscur', 'oscuro')",2,25,2
"athos went round the house before he could distinguish the door , amid the red color in which the house was painted . no light appeared through the chinks of the shutters ; no noise gave reason to believe that it was inhabited . it was dark and silent as the tomb .","('dark', 'sombre', 'sombrío')",0,46,0
"three o'clock then sounded . the harbor pilot went down into his dinghy and rejoined a little schooner waiting for him to leeward . the furnaces were stoked ; the propeller churned the waves more swiftly ; the frigate skirted the flat , yellow coast of long island ; and at eight o'clock in the evening , after the lights of fire island had vanished into the northwest , we ran at full steam onto the dark waters of the atlantic .","('dark', 'sombre', 'sombrío')",1,76,0
"in the midst of the stone mazes furrowing this atlantic seafloor , captain nemo moved forward without hesitation . he knew this dark path . no doubt he had often traveled it and was incapable of losing his way . i followed him with unshakeable confidence . he seemed like some spirit of the sea , and as he walked ahead of me , i marveled at his tall figure , which stood out in black against the glowing background of the horizon .","('dark', 'obscur', 'oscuro')",1,22,2
""" but you feel solitude an oppression ? the little house there behind you is dark and empty . ""","('dark', 'sombre', 'sombrío')",1,15,0
"the night was extremely dark , it was only by the flashes from the revolvers as each person fired that they could see their assailants , who were at least a hundred in number , and whose eyes were glowing like hot coals .","('dark', 'obscur', 'oscuro')",2,4,2
"the colonists even visited dark tunnels , dating from the volcanic period , still black from the passage of the fire , and penetrated into the depths of the mountain .","('dark', 'obscur', 'oscuro')",1,4,2
"during the whole of a dull , dark , and soundless day in the autumn of the year , when the clouds hung oppressively low in the heavens , i had been passing alone , on horseback , through a singularly dreary tract of country , and at length found myself , as the shades of the evening drew on , within view of the melancholy house of usher .","('dark', 'sombre', 'sombrío')",1,7,0
"it could not be said that it was wine which produced this sadness ; for in truth he only drank to combat this sadness , which wine however , as we have said , rendered still darker .","('dark', 'sombre', 'sombrío')",0,36,0
"but we could n't stop . we had to follow the captain , who headed down trails seemingly known only to himself . the seafloor rose noticeably , and when i lifted my arms , sometimes they would pass above the surface of the sea . then the level of the oysterbank would lower unpredictably . often we went around tall , pointed rocks rising like pyramids . in their dark crevices huge crustaceans , aiming their long legs like heavy artillery , watched us with unblinking eyes , while underfoot there crept millipedes , bloodworms , aricia worms , and annelid worms , whose antennas and tubular tentacles were incredibly long .","('dark', 'sombre', 'sombrío')",1,70,0
"i was glad when it ceased . on sleeping , i continued in dreams the idea of a dark and gusty night . i continued also the wish to be with you , and experienced a strange , regretful consciousness of some barrier dividing us .","('dark', 'obscur', 'oscuro')",1,18,2
dark draperies hung upon the walls .,"('dark', 'sombre', 'sombrío')",1,0,0
"and kitty , who had not let go the hand of d’artagnan , led him up a little dark , winding staircase , and after ascending about fifteen steps , opened a door .","('dark', 'sombre', 'sombrío')",0,18,0
a thick fog made the night very dark .,"('dark', 'obscur', 'oscuro')",2,7,2
"after leaving this gulf we raised muscat for an instant , the most important town in the country of oman . i marveled at its strange appearance in the midst of the black rocks surrounding it , against which the white of its houses and forts stood out sharply . i spotted the rounded domes of its mosques , the elegant tips of its minarets , and its fresh , leafy terraces . but it was only a fleeting vision , and the nautilus soon sank beneath the dark waves of these waterways .","('dark', 'sombre', 'sombrío')",1,88,0
could they go to the corral in this dark night ?,"('dark', 'obscur', 'oscuro')",2,8,2
"towards five o'clock in the morning of the 25th of march , the sky began to lighten ; the horizon still remained dark , but with daybreak a thick mist rose from the sea , so that the eye could scarcely penetrate beyond twenty feet or so from where they stood .","('dark', 'obscur', 'oscuro')",1,22,2
"it was near midnight ; the moon , lessened by its decline , and reddened by the last traces of the storm , arose behind the little town of armentieres , which showed against its pale light the dark outline of its houses , and the skeleton of its high belfry .","('dark', 'sombre', 'sombrío')",0,38,0
at a quarter past the moorings were loosed and the throbbing steamer pursued her way over the dark waters of the great belt .,"('dark', 'sombre', 'sombrío')",0,17,0
"motionless , with her burning and fixed glances , in her solitary apartment , how well the outbursts of passion which at times escape from the depths of her chest with her respiration , accompany the sound of the surf which rises , growls , roars , and breaks itself like an eternal and powerless despair against the rocks on which is built this dark and lofty castle !","('dark', 'sombre', 'sombrío')",0,64,0
"in the meanwhile night came on , and it was already dark when the settlers reached flotsam point , where they had found the precious chest .","('dark', 'obscur', 'oscuro')",1,11,2
the night was very dark .,"('dark', 'obscur', 'oscuro')",2,4,2
"as long as he was in the city , planchet kept at the respectful distance he had imposed upon himself ; but as soon as the road began to be more lonely and dark , he drew softly nearer , so that when they entered the bois de boulogne he found himself riding quite naturally side by side with his master .","('dark', 'obscur', 'oscuro')",2,33,2
""" what a pity ! he might throw some light on that which is so dark to us . but as to your own researches , if there is any possible way in which i can be of service to you i trust that you will command me . if i had any indication of the nature of your suspicions or how you propose to investigate the case , i might perhaps even now give you some aid or advice . ""","('dark', 'obscur', 'oscuro')",2,15,2
"beyond that hedge , that garden , and that cottage , a dark mist enveloped with its folds that immensity where paris slept -- a vast void from which glittered a few luminous points , the funeral stars of that hell !","('dark', 'sombre', 'sombrío')",0,12,0
"captain nemo continued to plummet into the dark depths of this forest , whose shrubbery grew ever more sparse . i observed that vegetable life was disappearing more quickly than animal life . the open - sea plants had already left behind the increasingly arid seafloor , where a prodigious number of animals were still swarming : zoophytes , articulates , mollusks , and fish .","('dark', 'obscur', 'oscuro')",2,7,2
"while we were walking , i thought the lights of our ruhmkorff devices would automatically attract some inhabitants of these dark strata . but if they did approach us , at least they kept at a distance regrettable from the hunter 's standpoint . several times i saw captain nemo stop and take aim with his rifle ; then , after sighting down its barrel for a few seconds , he would straighten up and resume his walk .","('dark', 'obscur', 'oscuro')",1,20,2
