text,sense,label,ind,new_label
he had reached his house in the corral during the night and the settlers judged it best not to agitate him by their presence .,"('house', 'maison', 'casar')",0,4,0
"if you venture again into the house in which i have met you this evening , i will dare it myself . ’","('house', 'maison', 'casar')",0,6,0
"the officer waited for his reply , and seeing it so long coming , he burst into a laugh , turned upon his heel , and re - entered the house .","('house', 'maison', 'casar')",0,30,0
"it was necessary to think not only of the things which they should take with them , but also of those which they might have by chance to bring back to granite house .","('house', 'house', 'granito')",1,32,1
""" he has gone , "" said he , "" and the house door is shut . ""","('house', 'maison', 'casar')",0,12,0
"as i expected , my officer was there . i went up to him as he was singing a love ditty and looking tenderly at a lady , and interrupted him exactly in the middle of the second couplet . ’ monsieur , ’ said i , ’ does it still displease you that i should frequent a certain house of la rue payenne ?","('house', 'maison', 'casar')",0,59,0
"from the side of the mountain , the house and a part of the palisade stood out white in the moonlight .","('house', 'maison', 'casar')",0,8,0
"but , at that moment , top , breaking loose , began to bark furiously and rush to the back of the corral , to the right of the house .","('house', 'maison', 'casar')",0,29,0
passepartout remained alone in the house in saville row .,"('house', 'maison', 'casar')",0,5,0
""" i am presuming that the cause of his fears came to him across the moor . if that were so , and it seems most probable , only a man who had lost his wits would have run from the house instead of towards it . if the gipsy 's evidence may be taken as true , he ran with cries for help in the direction where help was least likely to be . then , again , whom was he waiting for that night , and why was he waiting for him in the yew alley rather than in his own house ? ""","('house', 'maison', 'casar')",0,41,0
"an instant afterward the three young men separated , agreeing to meet again at four o’clock with athos , and leaving planchet to guard the house .","('house', 'maison', 'casar')",0,25,0
"the colonists , a prey to a thousand confused thoughts , under the influence of violent excitement , waited all night , without leaving ayrton 's house , or returning to the spot where lay the bodies of the convicts .","('house', 'maison', 'casar')",0,26,0
"finally , the engineer obtained wires from forty to fifty feet long , which could be easily fastened together and stretched over the distance of five miles , which separated the corral from the bounds of granite house .","('house', 'house', 'granito')",1,37,1
""" what nonsense you talk ! "" said lord henry , smiling , and taking hallward by the arm , he almost led him into the house .","('house', 'maison', 'casar')",0,26,0
"i was left alone . but how was it possible for a man of my undecided turn of mind to argue successfully with so irascible a person as the professor ? with this persuasion i was hurrying away to my own little retreat upstairs , when the street door creaked upon its hinges ; heavy feet made the whole flight of stairs to shake ; and the master of the house , passing rapidly through the dining - room , threw himself in haste into his own sanctum . but on his rapid way he had found time to fling his hazel stick into a corner , his rough broadbrim upon the table , and these few emphatic words at his nephew :","('house', 'maison', 'casar')",0,70,0
"they wished him to join them again , and relied upon his aid to enable them to gain possession of granite house , to penetrate into that hitherto inaccessible dwelling , and to become masters of the island , after murdering the colonists !","('house', 'house', 'granito')",1,21,1
