text,ind,sense,label
""" but now , my dear cyrus , all this industrial and commercial movement to which you predict a continual advance , does it not run the danger of being sooner or later completely stopped ? """,27,"('danger', 'danger', 'peligrar')",0
""" i am at quite a loss how to answer you , i admit , "" said mme . bonacieux . "" my intention was to inform monsieur laporte , through my husband , in order that monsieur laporte might tell us precisely what had taken place at the louvre in the last three days , and whether there is any danger in presenting myself there . """,61,"('danger', 'danger', 'peligrar')",0
"the commissary then , instead of continuing to interrogate him , made him a long speech upon the danger there is for an obscure citizen to meddle with public matters .",18,"('danger', 'danger', 'peligrar')",0
"throughout the night aouda , full of sad forebodings , her heart stifled with anguish , wandered about on the verge of the plains . her imagination carried her far off , and showed her innumerable dangers . what she suffered through the long hours it would be impossible to describe .",36,"('danger', 'danger', 'peligro')",1
"his dog would have warned him of any danger , and , as top did not bark , it might be concluded that there was nothing to fear at the moment at least , and that the convicts were occupied in another part of the island .",8,"('danger', 'danger', 'peligrar')",0
"now , as he did not growl , it was because danger was neither near nor approaching .",11,"('danger', 'danger', 'peligrar')",0
""" no , no , it was a hound . my god , can there be some truth in all these stories ? is it possible that i am really in danger from so dark a cause ? you do n't believe it , do you , watson ? """,31,"('danger', 'danger', 'peligrar')",0
""" how sad to be lying now on a sick bed , and to be in danger of dying !",16,"('danger', 'danger', 'peligrar')",0
"so the nautilus hove before the entrance to the world 's most dangerous strait , a passageway that even the boldest navigators hesitated to clear : the strait that luis vaez de torres faced on returning from the south seas in melanesia , the strait in which sloops of war under captain dumont d'urville ran aground in 1840 and nearly miscarried with all hands . and even the nautilus , rising superior to every danger in the sea , was about to become intimate with its coral reefs .",74,"('danger', 'danger', 'peligro')",1
""" the man is a public danger . there are lonely houses scattered over the moor , and he is a fellow who would stick at nothing . you only want to get a glimpse of his face to see that . look at mr . stapleton 's house , for example , with no one but himself to defend it . there 's no safety for anyone until he is under lock and key . """,6,"('danger', 'danger', 'peligrar')",0
""" my boy ! "" said cyrus harding , "" you ran a great danger , but , perhaps , without that , the poor creature would have still hidden himself from your search , and we should not have had a new companion . """,14,"('danger', 'danger', 'peligrar')",0
""" and also , "" said holmes , "" that someone is not ill - disposed towards you , since they warn you of danger . """,24,"('danger', 'danger', 'peligrar')",0
"she could scarcely believe in her happiness ; and d’artagnan was forced to renew with the living voice the assurances which he had written . and whatever might be -- considering the violent character of milady -- the danger which the poor girl incurred in giving this billet to her mistress , she ran back to the place royale as fast as her legs could carry her .",38,"('danger', 'danger', 'peligrar')",0
""" do you mean danger from this family fiend or do you mean danger from human beings ? """,4,"('danger', 'danger', 'peligrar')",0
"this last operation cyrus harding had made alone , in a retired place , at a distance from the chimneys , for he feared the danger of an explosion , and when he showed a bottle of this liquid to his friends , he contented himself with saying,-- "" here is nitro - glycerine ! """,25,"('danger', 'danger', 'peligro')",1
"gideon spilett ranked among the first of those reporters : a man of great merit , energetic , prompt and ready for anything , full of ideas , having traveled over the whole world , soldier and artist , enthusiastic in council , resolute in action , caring neither for trouble , fatigue , nor danger , when in pursuit of information , for himself first , and then for his journal , a perfect treasury of knowledge on all sorts of curious subjects , of the unpublished , of the unknown , and of the impossible . he was one of those intrepid observers who write under fire , "" reporting "" among bullets , and to whom every danger is welcome .",55,"('danger', 'danger', 'peligro')",1
"i begged for the honour of lighting the fuse . this duty done , i was to join my companions on the raft , which had not yet been unloaded ; we should then push off as far as we could and avoid the dangers arising from the explosion , the effects of which were not likely to be confined to the rock itself .",44,"('danger', 'danger', 'peligro')",1
"put an end to my doubts ; i have courage enough for any danger i can foresee , for every misfortune which i understand .",13,"('danger', 'danger', 'peligrar')",0
the settlers ' domain was now menaced with terrible danger .,9,"('danger', 'danger', 'peligrar')",0
""" what danger shall we run , "" said herbert , "" if we take care to be always on our guard ? """,2,"('danger', 'danger', 'peligrar')",0
"top and jup , the latter armed with his club , sometimes in front , sometimes beating the wood at the sides of the road , signalized no danger .",28,"('danger', 'danger', 'peligrar')",0
"in certain parts of the cone there were glaciers . here hans advanced only with extreme precaution , sounding his way with his iron - pointed pole , to discover any crevasses in it . at particularly dubious passages we were obliged to connect ourselves with each other by a long cord , in order that any man who missed his footing might be held up by his companions . this solid formation was prudent , but did not remove all danger .",81,"('danger', 'danger', 'peligrar')",0
""" but if an eruption of mount franklin occurred , "" asked spilett , "" would there not be some danger to lincoln island ? """,20,"('danger', 'danger', 'peligrar')",0
"i observed him with great care . his movements were systematically executed , and for half an hour no danger seemed to threaten him . so i had gotten used to the sight of this fascinating fishing when all at once , just as the indian was kneeling on the seafloor , i saw him make a frightened gesture , stand , and gather himself to spring back to the surface of the waves . i understood his fear . a gigantic shadow appeared above the poor diver . it was a shark of huge size , moving in diagonally , eyes ablaze , jaws wide open !",19,"('danger', 'danger', 'peligrar')",0
"on looking around him , however , as he could perceive no threatening object , as nothing indicated that he ran any real danger , as the bench was comfortably covered with a well - stuffed cushion , as the wall was ornamented with a beautiful cordova leather , and as large red damask curtains , fastened back by gold clasps , floated before the window , he perceived by degrees that his fear was exaggerated , and he began to turn his head to the right and the left , upward and downward .",23,"('danger', 'danger', 'peligrar')",0
"my heart told me what your mouth has just confirmed -- that is to say , with what view you have exposed yourself to the dangers of a sea so perilous , or at least so troublesome at this moment -- and i sent my cutter to meet you .",25,"('danger', 'danger', 'peligro')",1
"i did n't tell my two companions about this new danger . there was no point in dampening the energy they were putting into our arduous rescue work . but when i returned on board , i mentioned this serious complication to captain nemo .",10,"('danger', 'danger', 'peligrar')",0
""" i know , "" he told me in that calm tone the most dreadful outlook could n't change . "" it 's one more danger , but i do n't know any way of warding it off . our sole chance for salvation is to work faster than the water solidifies . we 've got to get there first , that 's all . """,25,"('danger', 'danger', 'peligrar')",0
"would it not be best to let cyrus harding judge of what he ought to do , and to warn him , at least , of the danger which threatened him ?",27,"('danger', 'danger', 'peligrar')",0
