text,ind,sense,label
""" days in summer , basil , are apt to linger , "" murmured lord henry . "" perhaps you will tire sooner than he will . it is a sad thing to think of , but there is no doubt that genius lasts longer than beauty . that accounts for the fact that we all take such pains to over - educate ourselves . in the wild struggle for existence , we want to have something that endures , and so we fill our minds with rubbish and facts , in the silly hope of keeping our place . the thoroughly well - informed man -- that is the modern ideal . and the mind of the thoroughly well - informed man is a dreadful thing . it is like a bric - a - brac shop , all monsters and dust , with everything priced above its proper value .",68,"('struggle', 'lutte', 'luchar')",0
"they were determined to struggle to the last minute , to do anything to retard their fall .",4,"('struggle', 'lutter', 'luchar')",1
"fix , without saying a word , looked at mr . fogg , and it would have been difficult to analyse the thoughts which struggled within him . as for aouda , she took her protector 's hand and pressed it in her own , too much moved to speak .",24,"('struggle', 'combattre', 'luchar')",2
""" oh , you are a just man ! "" cried milady , throwing herself at his feet . "" i can hold out no longer , for i fear i shall be wanting in strength at the moment when i shall be forced to undergo the struggle , and confess my faith . listen , then , to the supplication of a despairing woman .",47,"('struggle', 'lutte', 'luchar')",0
"it would have been difficult to unite five men , better fitted to struggle against fate , more certain to triumph over it .",13,"('struggle', 'lutter', 'luchar')",1
"the pilot walked away a little distance , and gazed out to sea , evidently struggling between the anxiety to gain a large sum and the fear of venturing so far . fix was in mortal suspense .",15,"('struggle', 'combattre', 'luchar')",2
"those in the rear pushed on the foremost assailants , and it was an incessant struggle with revolvers and hatchets .",15,"('struggle', 'lutte', 'luchar')",0
"however , the struggle was ended at last , and victory was on the side of the settlers , but not until they had fought for two long hours !",3,"('struggle', 'lutte', 'luchar')",0
"when i awoke next morning that indefatigable worker was still at his post . his red eyes , his pale complexion , his hair tangled between his feverish fingers , the red spots on his cheeks , revealed his desperate struggle with impossibilities , and the weariness of spirit , the mental wrestlings he must have undergone all through that unhappy night .",40,"('struggle', 'lutte', 'luchar')",0
"this man was armand jean duplessis , cardinal de richelieu ; not such as he is now represented -- broken down like an old man , suffering like a martyr , his body bent , his voice failing , buried in a large armchair as in an anticipated tomb ; no longer living but by the strength of his genius , and no longer maintaining the struggle with europe but by the eternal application of his thoughts -- but such as he really was at this period ; that is to say , an active and gallant cavalier , already weak of body , but sustained by that moral power which made of him one of the most extraordinary men that ever lived , preparing , after having supported the duc de nevers in his duchy of mantua , after having taken nimes , castres , and uzes , to drive the english from the isle of re and lay siege to la rochelle .",66,"('struggle', 'lutte', 'luchar')",0
""" in all likelihood , conseil , because some convulsion created an opening below the surface of the ocean , the opening that serves as a passageway for the nautilus . then the waters of the atlantic rushed inside the mountain . there ensued a dreadful struggle between the elements of fire and water , a struggle ending in king neptune 's favor . but many centuries have passed since then , and this submerged volcano has changed into a peaceful cavern . """,46,"('struggle', 'lutte', 'luchar')",0
""" in all likelihood , conseil , because some convulsion created an opening below the surface of the ocean , the opening that serves as a passageway for the nautilus . then the waters of the atlantic rushed inside the mountain . there ensued a dreadful struggle between the elements of fire and water , a struggle ending in king neptune 's favor . but many centuries have passed since then , and this submerged volcano has changed into a peaceful cavern . """,56,"('struggle', 'lutte', 'luchar')",0
how many of their friends must have fallen in the struggle ?,10,"('struggle', 'lutte', 'luchar')",0
"in this unnerved , in this pitiable , condition i feel that the period will sooner or later arrive when i must abandon life and reason together , in some struggle with the grim phantasm , fear . ”",30,"('struggle', 'lutte', 'luchar')",0
"it was passepartout ; and what had happened to him was as follows : shortly after fix left the opium den , two waiters had lifted the unconscious passepartout , and had carried him to the bed reserved for the smokers . three hours later , pursued even in his dreams by a fixed idea , the poor fellow awoke , and struggled against the stupefying influence of the narcotic . the thought of a duty unfulfilled shook off his torpor , and he hurried from the abode of drunkenness . staggering and holding himself up by keeping against the walls , falling down and creeping up again , and irresistibly impelled by a kind of instinct , he kept crying out , "" the carnatic ! the carnatic ! """,62,"('struggle', 'lutter', 'luchar')",1
"had this half - naked man , who had forced the door of the powder - magazine , and with whom they had struggled , who had six times discharged his revolver at them , who had killed one and wounded two others , escaped their shot ?",23,"('struggle', 'lutter', 'luchar')",1
"he struggled with the convicts , he called to ayrton , he poured forth entreaties to that mysterious being,--that powerful unknown protector,--whose image was stamped upon his mind ; then he again fell into a deep exhaustion which completely prostrated him .",1,"('struggle', 'lutter', 'luchar')",1
"he tossed about on his sandy couch , scarcely giving a thought to the struggle of the elements .",14,"('struggle', 'lutte', 'luchar')",0
""" then , "" said d’artagnan , letting his arm fall with discouragement , "" it is useless to struggle longer . i may as well blow my brains out , and all will be over . """,19,"('struggle', 'lutter', 'luchar')",1
during this time neb was struggling vigorously against the current .,5,"('struggle', 'lutter', 'luchar')",1
they then moderated their pace so that they should not be out of breath at the moment when a struggle might be necessary .,19,"('struggle', 'lutte', 'luchar')",0
"however , to the abraham lincoln 's credit , it must be said that we struggled on with tireless persistence . i estimate that we covered a distance of at least 500 kilometers during this ill - fated day of november 6 . but night fell and wrapped the surging ocean in its shadows .",15,"('struggle', 'lutter', 'luchar')",1
""" have you understood how our dog was so strangely thrown up out of the water of the lake , after his struggle with the dugong ? """,22,"('struggle', 'lutte', 'luchar')",0
porthos observed a last struggle between love and avarice .,4,"('struggle', 'combat', 'combatir')",3
"and overhead -- yes , in the room just above my chamber - ceiling -- i now heard a struggle : a deadly one it seemed from the noise ; and a half - smothered voice shouted--",19,"('struggle', 'lutte', 'luchar')",0
the struggle was short .,1,"('struggle', 'lutte', 'luchar')",0
"my uncle was in high state of excitement . his voice , which had for a moment been tender and gentle , had now become hard and threatening . he was struggling with gloomy resolutions against impossibilities . i would not leave him in this bottomless abyss , and on the other hand the instinct of self - preservation prompted me to fly .",31,"('struggle', 'lutter', 'luchar')",1
"one hour , two hours , pass away . the struggle continues with unabated ferocity . the combatants alternately approach and recede from our raft . we remain motionless , ready to fire . suddenly the ichthyosaurus and the plesiosaurus disappear below , leaving a whirlpool eddying in the water . several minutes pass by while the fight goes on under water .",10,"('struggle', 'lutte', 'luchar')",0
"_ wednesday , august 19_.--fortunately the wind blows violently , and has enabled us to flee from the scene of the late terrible struggle . hans keeps at his post at the helm . my uncle , whom the absorbing incidents of the combat had drawn away from his contemplations , began again to look impatiently around him .",23,"('struggle', 'combat', 'combatir')",3
"what a struggle ! ned land quickly grew enthusiastic and even ended up applauding . brandished in its captain 's hands , the nautilus was simply a fearsome harpoon . he hurled it at those fleshy masses and ran them clean through , leaving behind two squirming animal halves . as for those daunting strokes of the tail hitting our sides , the ship never felt them . no more than the collisions it caused . one sperm whale exterminated , it ran at another , tacked on the spot so as not to miss its prey , went ahead or astern , obeyed its rudder , dived when the cetacean sank to deeper strata , rose with it when it returned to the surface , struck it head - on or slantwise , hacked at it or tore it , and from every direction and at any speed , skewered it with its dreadful spur .",2,"('struggle', 'lutte', 'luchar')",0
