text,ind,sense,label
"in the corridor he met mme . bonacieux , who waited for him , and who , with the same precautions and the same good luck , conducted him out of the louvre .",4,"('meet', 'rencontrer', 'encontrar')",0
"if you venture again into the house in which i have met you this evening , i will dare it myself . ’",11,"('meet', 'rencontrer', 'encontrar')",0
""" yes , count , "" said milady , in her softest voice , and pressing his hand in her own , "" i am happy in the love which your looks and your words have expressed to me every time we have met .",43,"('meet', 'rencontrer', 'encontrar')",0
"the musketeer met with a superb andalusian horse , black as jet , nostrils of fire , legs clean and elegant , rising six years .",2,"('meet', 'trouver', 'encontrar')",1
""" well , now , your hand , young man . perhaps we shall soon meet on the field of battle ; but in the meantime we shall part good friends , i hope . """,15,"('meet', 'rencontrer', 'encontrar')",0
""" but two months : they met in october at the county ball at s- .",6,"('meet', 'rencontrer', 'conocer')",2
"on the staircase he met the pretty soubrette , who brushed gently against him as she passed , and then , blushing to the eyes , asked his pardon for having touched him in a voice so sweet that the pardon was granted instantly .",4,"('meet', 'rencontrer', 'encontrar')",0
"but however great was the power of this woman with eyes of flame in reading the hearts of those whose secrets she wished to divine , she met this time with a countenance of such impassivity that no discovery followed her investigation .",27,"('meet', 'trouver', 'encontrar')",1
"a few minutes after them , cyrus harding , herbert , and gideon spilett , dragging the hurdle , went towards the vein of coals , where those shistose pyrites abound which are met with in the most recent transition soil , and of which harding had already found a specimen .",33,"('meet', 'rencontrer', 'encontrar')",0
"the two friends met her in the corridor , greatly troubled and much upset by such strange events ; she called some of the nuns , who against all monastic custom found themselves in the presence of five men .",3,"('meet', 'rencontrer', 'encontrar')",0
""" hear me , "" said the novice ; "" we must trust in heaven . there always comes a moment when the good you have done pleads your cause before god ; and see , perhaps it is a happiness for you , humble and powerless as i am , that you have met with me , for if i leave this place , well - i have powerful friends , who , after having exerted themselves on my account , may also exert themselves for you . """,54,"('meet', 'rencontrer', 'encontrar')",0
"immediately the aldermen , clothed in their cloth robes and preceded by six sergeants , each holding a flambeau in his hand , went to attend upon the king , whom they met on the steps , where the provost of the merchants made him the speech of welcome -- a compliment to which his majesty replied with an apology for coming so late , laying the blame upon the cardinal , who had detained him till eleven o’clock , talking of affairs of state .",32,"('meet', 'rencontrer', 'encontrar')",0
"his natural prudence , however , never forsook him for a single instant . he had forgotten not one of the incidents of the first journey , and he looked upon everybody he met on the road as an enemy .",33,"('meet', 'rencontrer', 'encontrar')",0
"the hole was made on the point of the shore , slanting , so that it should meet a much lower level than that of the water of the lake .",17,"('meet', 'rencontrer', 'encontrar')",0
"at length he met a belated passenger , went up to him , and spoke a few words to him . the man he addressed recoiled with terror , and only answered the few words of the musketeer by pointing .",3,"('meet', 'rencontrer', 'encontrar')",0
"athos repeated to him the same question he had asked the first person he met . the night watch evinced the same terror , refused , in his turn , to accompany athos , and only pointed with his hand to the road he was to take .",14,"('meet', 'rencontrer', 'encontrar')",0
"then the inconvenience became distress . the hungry friends , followed by their lackeys , were seen haunting the quays and guard rooms , picking up among their friends abroad all the dinners they could meet with ; for according to the advice of aramis , it was prudent to sow repasts right and left in prosperity , in order to reap a few in time of need .",35,"('meet', 'trouver', 'encontrar')",1
the two musketeers met at the gate . athos and d’artagnan watched their approach from the window .,3,"('meet', 'rencontrer', 'encontrar')",0
"near the louvre the four friends met with m. de treville , who was returning from st . germain ; he stopped them to offer his compliments upon their appointments , which in an instant drew round them a hundred gapers .",6,"('meet', 'rencontrer', 'encontrar')",0
""" friend , "" said athos , gravely , "" remember that it is the dead alone with whom we are not likely to meet again on this earth .",24,"('meet', 'rencontrer', 'encontrar')",0
""" have you ever met him ? """,4,"('meet', 'rencontrer', 'conocer')",2
