text,ind,sense,label
""" but they have corresponded ; it is to him that the queen has been writing all the day . monsieur duke , i must have those letters ! """,24,"('must', 'falloir', 'necesitar')",0
"must i take anything with me ? """,0,"('must', 'falloir', 'tener')",1
"i _ can not _ see , but i must feel , or my heart will stop and my brain burst .",9,"('must', 'falloir', 'necesitar')",0
""" those alchemists , "" he resumed , "" avicenna , bacon , lully , paracelsus , were the real and only savants of their time . they made discoveries at which we are astonished . has not this saknussemm concealed under his cryptogram some surprising invention ? it is so ; it must be so ! """,53,"('must', 'devoir', 'tener')",2
"the king therefore arose a minute after , and putting the money which lay before him into his pocket , the major part of which arose from his winnings , "" la vieuville , "" said he , "" take my place ; i must speak to monsieur de treville on an affair of importance .",44,"('must', 'falloir', 'tener')",1
""" half - past six ! what an hour ! it will be like having a meat - tea , or reading an english novel . it must be seven . no gentleman dines before seven . shall you see basil between this and then ? or shall i write to him ? """,27,"('must', 'mettre', 'tener')",3
""" wait here . he must be near his light . let us see if we can get a glimpse of him . """,5,"('must', 'devoir', 'tener')",2
""" yes , "" said felton ; "" but silence , silence ! i must have time to file through these bars .",14,"('must', 'falloir', 'necesitar')",0
""" but what must i do ? "" asked milady .",3,"('must', 'falloir', 'tener')",1
""" no . i have missed the carnatic , and i must get to yokohama by the 14th at the latest , to take the boat for san francisco . """,11,"('must', 'falloir', 'tener')",1
""" the old schoolroom , mr . dorian ? "" she exclaimed . "" why , it is full of dust . i must get it arranged and put straight before you go into it . it is not fit for you to see , sir . it is not , indeed . """,23,"('must', 'falloir', 'tener')",1
""" well , then , i wish that order of which you are bearer , seeing that i have not one of my own and must have one . """,25,"('must', 'falloir', 'necesitar')",0
""" now , "" i said , "" we must not lose this water . """,9,"('must', 'falloir', 'convenir')",4
""" thanks , madame ! "" said porthos , "" but i do n’t like to abuse your kindness ; besides , i must think of my outfit ! """,23,"('must', 'falloir', 'tener')",1
""" well , "" replied the latter , blushing , "" what must i say ? """,12,"('must', 'falloir', 'tener')",1
"oh , tomorrow , tomorrow , i must have some pledge from you which will prove that you think of me ; and that you may not forget me , take this ! "" and she slipped a ring from her finger onto d’artagnan ’s . d’artagnan remembered having seen this ring on the finger of milady ; it was a magnificent sapphire , encircled with brilliants .",7,"('must', 'vouloir', 'querer')",5
""" i can not tell ; but we must be ready for anything . we are mounting at a speed which seems to me of fourteen feet in a second , or ten miles an hour . at this rate we shall get on . """,8,"('must', 'falloir', 'convenir')",4
"they very soon came upon a gryphon , lying fast asleep in the sun . ( if you do n't know what a gryphon is , look at the picture . ) ' up , lazy thing ! ' said the queen , ' and take this young lady to see the mock turtle , and to hear his history . i must go back and see after some executions i have ordered ' ; and she walked off , leaving alice alone with the gryphon . alice did not quite like the look of the creature , but on the whole she thought it would be quite as safe to stay with it as to go after that savage queen : so she waited .",62,"('must', 'falloir', 'tener')",1
""" that ’s it ! "" cried the king ; "" to him , no doubt . cardinal , i must have the queen ’s papers . """,20,"('must', 'falloir', 'necesitar')",0
