text,ind,sense,label
"soon the canadian announced that the craft was a big battleship , a double - decker ironclad complete with ram . dark , dense smoke burst from its two funnels . its furled sails merged with the lines of its yardarms . the gaff of its fore - and - aft sail flew no flag . its distance still kept us from distinguishing the colors of its pennant , which was fluttering like a thin ribbon .",24,"('smoke', 'fumée', 'humareda')",0
"meanwhile the passengers and some of the wounded , among them colonel proctor , whose injuries were serious , had taken their places in the train . the buzzing of the over - heated boiler was heard , and the steam was escaping from the valves . the engineer whistled , the train started , and soon disappeared , mingling its white smoke with the eddies of the densely falling snow .",62,"('smoke', 'fumée', 'humo')",1
"the kitchen chimney was constructed on the ancient pattern ; in the middle of the room was a stone for a hearth , over it in the roof a hole to let the smoke escape . the kitchen was also a dining - room .",33,"('smoke', 'fumée', 'humo')",1
"a little spluttering was heard and a tiny blue flame sprang up , making a choking smoke .",16,"('smoke', 'fumée', 'humo')",1
"he seemed about to give up all hope , when he espied , anchored at the battery , a cable 's length off at most , a trading vessel , with a screw , well - shaped , whose funnel , puffing a cloud of smoke , indicated that she was getting ready for departure .",45,"('smoke', 'fumée', 'humo')",1
"the door led right into a large kitchen , which was full of smoke from one end to the other : the duchess was sitting on a three - legged stool in the middle , nursing a baby ; the cook was leaning over the fire , stirring a large cauldron which seemed to be full of soup .",13,"('smoke', 'fumée', 'humo')",1
"this most curious island has evidently been projected from the bottom of the sea at a comparatively recent date . possibly , it may still be subject to gradual elevation . if this is the case , its origin may well be attributed to subterranean fires . therefore , in this case , the theory of sir humphry davy , saknussemm 's document , and my uncle 's theories would all go off in smoke . this hypothesis led me to examine with more attention the appearance of the surface , and i soon arrived at a conclusion as to the nature of the forces which presided at its birth .",74,"('smoke', 'fumée', 'humo')",1
"for a fare of twenty francs , the vehicle went down broadway to union square , took fourth ave . to its junction with bowery st . , turned into katrin st . and halted at pier 34 . there the katrin ferry transferred men , horses , and carriage to brooklyn , that great new york annex located on the left bank of the east river , and in a few minutes we arrived at the wharf next to which the abraham lincoln was vomiting torrents of black smoke from its two funnels .",89,"('smoke', 'fumée', 'humo')",1
"herbert and pencroft turned the angle of the chimneys , not without having cast a look at the smoke which , just at that place , curled round a point of rock : they ascended the left bank of the river .",18,"('smoke', 'fumée', 'humo')",1
"five days after , the kiln was supplied with coal , which the engineer had discovered lying open to the sky towards the mouth of the red creek , and the first smoke escaped from a chimney twenty feet high .",32,"('smoke', 'fumée', 'humo')",1
"a few moments after , the funnel of the henrietta vomited forth torrents of smoke . the vessel continued to proceed with all steam on ; but on the 18th , the engineer , as he had predicted , announced that the coal would give out in the course of the day .",14,"('smoke', 'fumée', 'humo')",1
"and he pointed to a thick smoke rising from the mill , the sheds , and the buildings at the poultry - yard .",6,"('smoke', 'fumée', 'humareda')",0
a man was moving about in the midst of the smoke .,10,"('smoke', 'vapeur', 'humo')",2
""" the crater , that is to say , the safety - valve , exists , and the overflow of smoke and lava , would escape , as it did formerly , by this customary outlet . """,20,"('smoke', 'vapeur', 'vaporar')",3
""" we have not yet seen any smoke at the top of the mountain , to indicate an approaching eruption , "" said gideon spilett .",7,"('smoke', 'fumée', 'humo')",1
smoke was escaping and curling up among the rocks .,0,"('smoke', 'fumée', 'humareda')",0
"at this moment , also , a long black funnel , crowned with wreaths of smoke , appeared on the edge of the waters . it was the american steamer , leaving for yokohama at the appointed time .",15,"('smoke', 'fumée', 'humo')",1
"once more he looked at his devastated fields , and at the smoke which still rose from the ruins , then he returned to granite house .",12,"('smoke', 'fumée', 'humo')",1
smoke curled up from among the rocks of the islet .,0,"('smoke', 'fumée', 'humo')",1
"the smoke from the fireplace was also driven back through the opening , filling the passages and rendering them uninhabitable .",1,"('smoke', 'fumée', 'humo')",1
""" fine . stoke your furnaces and clap on full steam ! "" three cheers greeted this order . the hour of battle had sounded . a few moments later , the frigate 's two funnels vomited torrents of black smoke , and its deck quaked from the trembling of its boilers .",40,"('smoke', 'fumée', 'humo')",1
"the brig immediately sent a second ball on the post betrayed by the smoke , but without any other result than that of splintering the rock .",13,"('smoke', 'fumée', 'humo')",1
"but now the vapors were replaced by a thick smoke , rising in the form of a grayish column , more than three hundred feet in width at its base , and which spread like an immense mushroom to a height of from seven to eight hundred feet above the summit of the mountain .",9,"('smoke', 'fumée', 'humo')",1
"cyrus harding attentively observed the dense smoke emitted by mount franklin , and even listened , as if expecting to hear some distant muttering .",6,"('smoke', 'fumée', 'humo')",1
"i do n't know what i expected , but i went out and wandered eastward , soon losing my way in a labyrinth of grimy streets and black grassless squares . about half - past eight i passed by an absurd little theatre , with great flaring gas - jets and gaudy play - bills . a hideous jew , in the most amazing waistcoat i ever beheld in my life , was standing at the entrance , smoking a vile cigar . he had greasy ringlets , and an enormous diamond blazed in the centre of a soiled shirt . 'have a box , my lord ? ' he said , when he saw me , and he took off his hat with an air of gorgeous servility .",78,"('smoke', 'fumer', 'fumar')",4
"on the 7th of september , cyrus harding , having observed the crater , saw smoke curling round the summit of the mountain , its first vapors rising in the air .",15,"('smoke', 'fumée', 'humo')",1
"but once or twice , large shadows , veiling the sun , which described its diurnal arc through an extremely clear sky , indicated that a thick cloud of smoke passed between its disc and the island .",29,"('smoke', 'fumée', 'humo')",1
"so much smoke , and possibly scoriae and cinders were mingled with them , that their light gleamed but faintly amid the gloom of the night .",2,"('smoke', 'fumée', 'humo')",1
"from that day the smoke never disappeared from the top of the mountain , and it could even be perceived that it increased in height and thickness , without any flame mingling in its heavy volumes .",4,"('smoke', 'vapeur', 'vaporar')",3
"some , extending beyond the dome of smoke , dissipated it , leaving behind an incandescent powder .",7,"('smoke', 'fumée', 'humo')",1
"for an instant herbert thought he could perceive a slight smoke in the west , but a more attentive examination showed that he was mistaken .",10,"('smoke', 'fumée', 'humareda')",0
"but the astonishing thing was that no smoke arose to show that the island was inhabited , no signal whatever appeared on the shore !",7,"('smoke', 'fumée', 'humareda')",0
the pipe destined to conduct the smoke outside gave some trouble to these amateur bricklayers .,6,"('smoke', 'fumée', 'humo')",1
"the heavy coils of smoke from the _ ellenora 's _ funnel unrolled in the sky , the bridge shook with the quivering of the struggling steam ; we were on board , and owners for the time of two berths , one over the other , in the only saloon cabin on board .",4,"('smoke', 'fumée', 'humo')",1
"but we must not let him smoke it all , he must give us our share . """,6,"('smoke', 'fumer', 'fumar')",4
"instead of a single column of smoke he counted thirteen , forced through the soil as if violently propelled by some piston .",6,"('smoke', 'fumée', 'humo')",1
"the three composing our forlorn hope were deliberating whether they should proceed any further , when all at once a circle of smoke enveloped the giant of stone , and a dozen balls came whistling around d’artagnan and his companions .",22,"('smoke', 'fumée', 'humo')",1
"pillars of smoke and flame escaped from the crater ; a hail of scoriae fell on the ground ; but no current of lava burst from the mouth of the volcano , which proved that the volcanic matter had not yet attained the level of the superior orifice of the central shaft .",2,"('smoke', 'fumée', 'humo')",1
"we had come to a point where a narrow grassy path struck off from the road and wound away across the moor . a steep , boulder - sprinkled hill lay upon the right which had in bygone days been cut into a granite quarry . the face which was turned towards us formed a dark cliff , with ferns and brambles growing in its niches . from over a distant rise there floated a gray plume of smoke .",78,"('smoke', 'fumée', 'humo')",1
"the old rajah was not dead , then , since he rose of a sudden , like a spectre , took up his wife in his arms , and descended from the pyre in the midst of the clouds of smoke , which only heightened his ghostly appearance .",40,"('smoke', 'vapeur', 'humo')",2
"it was passepartout himself , who had slipped upon the pyre in the midst of the smoke and , profiting by the still overhanging darkness , had delivered the young woman from death ! it was passepartout who , playing his part with a happy audacity , had passed through the crowd amid the general terror .",16,"('smoke', 'fumée', 'humo')",1
""" because the ' duncan ' is a steam - yacht , and i can not perceive any trace of smoke either above or near that vessel . """,20,"('smoke', 'fumée', 'humo')",1
"the engineer opened the gate , and seeing smoke a hundred feet off in the wood , he fired in that direction .",8,"('smoke', 'fumée', 'humo')",1
"and pencroft smoked , and smoked , and smoked .",2,"('smoke', 'fumer', 'fumar')",4
"and pencroft smoked , and smoked , and smoked .",5,"('smoke', 'fumer', 'fumar')",4
"one narrow and winding opening at the side was kept , to lead out the smoke and to make the fire draw .",15,"('smoke', 'fumée', 'humo')",1
"this , if the smoke did not take the heat out with it , would be enough to maintain an equal temperature inside .",4,"('smoke', 'fumée', 'humo')",1
""" smoke , "" replied herbert .",1,"('smoke', 'fumée', 'humareda')",0
""" we have seen smoke among the rocks , a hundred paces from us . """,4,"('smoke', 'fumée', 'humareda')",0
