text,ind,sense,label
"in the northern hemisphere , or at any rate in the part occupied by british america and the north of the united states , this phenomenon is explained by the flat conformation of the territories bordering on the pole , and on which there is no intumescence of the soil to oppose any obstacle to the north winds ; here , in lincoln island , this explanation would not suffice .",38,"('pole', 'pôle', 'polo')",0
"during the night of march 13 - 14 , the nautilus resumed its southward heading . once it was abreast of cape horn , i thought it would strike west of the cape , make for pacific seas , and complete its tour of the world . it did nothing of the sort and kept moving toward the southernmost regions . so where was it bound ? the pole ? that was insanity . i was beginning to think that the captain 's recklessness more than justified ned land 's worst fears .",68,"('pole', 'pôle', 'polo')",0
"under these conditions the barometer generally stayed quite low . it fell as far as 73.5 centimeters . our compass indications no longer offered any guarantees . the deranged needles would mark contradictory directions as we approached the southern magnetic pole , which does n't coincide with the south pole proper . in fact , according to the astronomer hansteen , this magnetic pole is located fairly close to latitude 70 degrees and longitude 130 degrees , or abiding by the observations of louis - isidore duperrey , in longitude 135 degrees and latitude 70 degrees 30 ' . hence we had to transport compasses to different parts of the ship , take many readings , and strike an average . often we could chart our course only by guesswork , a less than satisfactory method in the midst of these winding passageways whose landmarks change continuously .",63,"('pole', 'pôle', 'polo')",0
""" sir , "" he told me that day , "" it 's got to stop . i want to get to the bottom of this . your nemo 's veering away from shore and heading up north . but believe you me , i had my fill at the south pole and i 'm not going with him to the north pole . """,51,"('pole', 'pôle', 'polo')",0
""" sir , "" he told me that day , "" it 's got to stop . i want to get to the bottom of this . your nemo 's veering away from shore and heading up north . but believe you me , i had my fill at the south pole and i 'm not going with him to the north pole . """,62,"('pole', 'pôle', 'polo')",0
"and in the bow of the platform , captain nemo unfurled a black flag , like the one he had left planted at the south pole .",25,"('pole', 'pôle', 'polo')",0
""" i use only my chronometer , "" captain nemo answered me . "" at noon tomorrow , march 21 , if , after accounting for refraction , the sun 's disk is cut exactly in half by the northern horizon , that will mean i 'm at the south pole . """,50,"('pole', 'pôle', 'polo')",0
"so i begged ned to let me think about it before taking action . if this measure proved fruitless , it could arouse the captain 's suspicions , make our circumstances even more arduous , and jeopardize the canadian 's plans . i might add that i could hardly use our state of health as an argument . except for that grueling ordeal under the ice bank at the south pole , we had never felt better , neither ned , conseil , nor i. the nutritious food , life - giving air , regular routine , and uniform temperature kept illness at bay ; and for a man who did n't miss his past existence on land , for a captain nemo who was at home here , who went where he wished , who took paths mysterious to others if not himself in attaining his ends , i could understand such a life . but we ourselves had n't severed all ties with humanity . for my part , i did n't want my new and unusual research to be buried with my bones . i had now earned the right to pen the definitive book on the sea , and sooner or later i wanted that book to see the light of day .",70,"('pole', 'pôle', 'polo')",0
"then , as the crater widened , appeared fomalhaut of the fish , the southern triangle , and lastly , nearly at the antarctic pole , the glittering southern cross , which replaces the polar star of the northern hemisphere .",24,"('pole', 'pôle', 'polo')",0
""" also , since the night is clear , i will try , this very evening , to obtain our latitude by calculating the height of the southern cross , that is , from the southern pole above the horizon .",36,"('pole', 'pôle', 'polo')",0
