text,ind,sense,label
"so , then , all was explained by the submarine explosion of this torpedo .",6,"('explain', 'expliquer', 'explicar')",0
""" i acknowledge , "" returned spilett , "" that the wound given this creature is , at least , very strange , and i can not explain either how top was so vigorously cast up out of the water .",27,"('explain', 'expliquer', 'explicarme')",1
""" i am content to rank this incident among those which i have not been able to explain to this day ! """,17,"('explain', 'expliquer', 'explicar')",0
"yes ! all was explained , everything -- except the presence of the torpedo in the waters of the channel !",4,"('explain', 'expliquer', 'explicar')",0
"such then was the state of palæontological science , and what we knew of it was sufficient to explain our behaviour in the presence of this stupendous golgotha . any one may now understand the frenzied excitement of my uncle , when , twenty yards farther on , he found himself face to face with a primitive man !",18,"('explain', 'expliquer', 'explicar')",0
"the jury all wrote down on their slates , ' she does n't believe there 's an atom of meaning in it , ' but none of them attempted to explain the paper .",30,"('explain', 'expliquer', 'explicar')",0
"cacambo explained the whole of this speech of the landlord to candide , who listened to it with the same astonishment with which his friend communicated it .",1,"('explain', 'expliquer', 'explicar')",0
"we had long lost sight of the sea shore behind the hills of bones . the rash professor , careless of losing his way , hurried me forward . we advanced in silence , bathed in luminous electric fluid . by some phenomenon which i am unable to explain , it lighted up all sides of every object equally . such was its diffusiveness , there being no central point from which the light emanated , that shadows no longer existed . you might have thought yourself under the rays of a vertical sun in a tropical region at noonday and the height of summer . no vapour was visible . the rocks , the distant mountains , a few isolated clumps of forest trees in the distance , presented a weird and wonderful aspect under these totally new conditions of a universal diffusion of light . we were like hoffmann 's shadowless man .",48,"('explain', 'expliquer', 'explicar')",0
"cacambo explained all the king 's bons mots to candide , and , although they were translated , they still appeared to be bons mots .",1,"('explain', 'expliquer', 'explicar')",0
"he made no answer at first , but remained quite still . the knocking still continued and grew louder . yes , it was better to let lord henry in , and to explain to him the new life he was going to lead , to quarrel with him if it became necessary to quarrel , to part if parting was inevitable . he jumped up , drew the screen hastily across the picture , and unlocked the door .",33,"('explain', 'expliquer', 'explicarle')",2
""" yes . do you want me to explain what that is ? """,8,"('explain', 'expliquer', 'explicar')",0
"then came that dreadful night -- was it really only last night?-- when she played so badly , and my heart almost broke . she explained it all to me . it was terribly pathetic . but i was not moved a bit . i thought her shallow . suddenly something happened that made me afraid . i ca n't tell you what it was , but it was terrible . i said i would go back to her . i felt i had done wrong . and now she is dead . my god ! my god ! harry , what shall i do ? you do n't know the danger i am in , and there is nothing to keep me straight . she would have done that for me . she had no right to kill herself . it was selfish of her . """,25,"('explain', 'expliquer', 'explicar')",0
"cyrus harding gazed at the sheet of white without saying anything , for he really did not know how to explain this phenomenon , at this time of year and in such a temperature .",20,"('explain', 'expliquer', 'explicar')",0
"after some time dorian gray looked up . "" you have explained me to myself , harry , "" he murmured with something of a sigh of relief . "" i felt all that you have said , but somehow i was afraid of it , and i could not express it to myself . how well you know me ! but we will not talk again of what has happened . it has been a marvellous experience . that is all . i wonder if life has still in store for me anything as marvellous . """,11,"('explain', 'expliquer', 'explicar')",0
""" professor , these same instruments are found in my stateroom , where i 'll have the pleasure of explaining their functions to you . but beforehand , come inspect the cabin set aside for you . you need to learn how you 'll be lodged aboard the nautilus . """,19,"('explain', 'expliquer', 'explicarle')",2
"this acoustic effect is easily explained on scientific grounds . it arose from the concave form of the gallery and the conducting power of the rock . there are many examples of this propagation of sounds which remain unheard in the intermediate space . i remember that a similar phenomenon has been observed in many places ; amongst others on the internal surface of the gallery of the dome of st . paul 's in london , and especially in the midst of the curious caverns among the quarries near syracuse , the most wonderful of which is called dionysius ' ear .",5,"('explain', 'expliquer', 'explicar')",0
"then he explained to him the cause of his visit , and the service he required of him . but scarcely had he expressed his request when the unknown , who remained standing before the musketeer , drew back with signs of terror , and refused .",2,"('explain', 'expliquer', 'explicar')",0
""" can you explain to me what signify this leave of absence and this letter , which i have just received ? "" said the astonished athos .",3,"('explain', 'expliquer', 'explicarme')",1
there only they explained to them the matter in hand .,3,"('explain', 'expliquer', 'explicar')",0
