text,sense,label,ind,new_label
""" i shall then have no more friends , "" said the young man . "" alas ! nothing but bitter recollections . ""","('shall', 'avoir', 'tener')",0,2,0
"your rescue , the case stranded on the sand , top 's adventure , and lastly this bottle ... shall we never have the answer to these enigmas ? ""","('shall', 'avoir', 'tener')",0,19,0
""" whenever it shall please your majesty ; but i shall be always happy and proud , sire , to sacrifice myself to the harmony which i desire to see reign between you and the queen of france . ""","('shall', 'être', 'estar')",1,10,1
""" i am rubbing , "" replied herbert , laughing , "" but i do n't pretend to do anything else but warm myself instead of shivering , and soon i shall be as hot as you are , my good pencroft ! ""","('shall', 'avoir', 'tener')",0,31,0
at two o’clock i shall have the honor of expecting you at the hotel of monsieur de treville .,"('shall', 'avoir', 'tener')",0,4,0
""" we shall know to - morrow , "" said the engineer ; "" till then , there is nothing to be done . ""","('shall', 'savoir', 'saber')",2,2,2
"monsieur , i love men of your kidney ; and i foresee plainly that if we do n’t kill each other , i shall hereafter have much pleasure in your conversation .","('shall', 'avoir', 'tener')",0,23,0
""" i think , "" observed the reporter , "" that at any rate we shall know what we have to depend on when we have been to tabor island , for if the yacht has returned there , they will necessarily have left some traces of their visit . ""","('shall', 'savoir', 'saber')",2,15,2
""" to - morrow , "" he repeated , "" we shall know what we have to depend upon , and we will act accordingly . ""","('shall', 'savoir', 'saber')",2,11,2
"the siege of la rochelle is about to be resumed , monseigneur . i shall serve under the eye of your eminence , and if i have the good fortune to conduct myself at the siege in such a manner as merits your attention , then i shall at least leave behind me some brilliant action to justify the protection with which you honor me .","('shall', 'avoir', 'tener')",0,47,0
"at least we should survey the unknown shore , and then we shall not have to begin the exploration again . ""","('shall', 'avoir', 'tener')",0,12,0
""" by the mercy ! of course , "" replied herbert , "" and we shall have neither bridge nor boat by which to cross . ""","('shall', 'avoir', 'tener')",0,15,0
""" you see , axel , "" he added , "" the condition of the terrestrial nucleus has given rise to various hypotheses among geologists ; there is no proof at all for this internal heat ; my opinion is that there is no such thing , it can not be ; besides we shall see for ourselves , and , like arne saknussemm , we shall know exactly what to hold as truth concerning this grand question . ""","('shall', 'savoir', 'saber')",2,66,2
""" never mind . let us return to your apartment . we shall be safer there than in the doorway . ""","('shall', 'être', 'estar')",1,12,1
"tomorrow , by twelve o’clock , i shall have the order for your exile , signed , buckingham .","('shall', 'avoir', 'tener')",0,7,0
"monsieur athos , do me , then , the honor to accompany me ; you and your two friends , and then i shall have an escort to excite envy in his majesty , if we should meet him . ""","('shall', 'avoir', 'tener')",0,23,0
""" on our arrival in paris , we shall still have four hundred , besides the harnesses , "" said porthos .","('shall', 'avoir', 'tener')",0,8,0
""" well , we shall know how to die ! "" said the reporter .","('shall', 'savoir', 'saber')",2,4,2
"then , if he persists , notwithstanding all this -- as that is , as i have said , the limit of my mission -- i shall have nothing to do but to pray god to work a miracle for the salvation of france .","('shall', 'avoir', 'tener')",0,26,0
""" it is really a fortunate discovery , "" said the reporter , "" and as it is said that each oyster produces yearly from fifty to sixty thousand eggs , we shall have an inexhaustible supply there . ""","('shall', 'avoir', 'tener')",0,32,0
""" we shall return to - morrow , "" replied cyrus harding , "" but it is necessary that i should go to the corral .","('shall', 'être', 'estar')",1,2,1
""" i think that i shall be in a position to make the situation rather more clear to you before long . it has been an exceedingly difficult and most complicated business . there are several points upon which we still want light -- but it is coming all the same . ""","('shall', 'être', 'estar')",1,5,1
""" and it astonishes me also , herbert , "" replied he , "" but when we visit the hull of the brig , we shall no doubt find the explanation of the matter . ""","('shall', 'avoir', 'tener')",0,25,0
"after having been brickmakers , potters , smelters , and smiths , we shall surely know how to be masons ! ""","('shall', 'savoir', 'saber')",2,13,2
